"exp_name";"mse_hist";"mse_sketch"
fixed acidity * residual sugar;0.002103;0.009781
fixed acidity * residual sugar;0.000160;0.054072
fixed acidity * residual sugar;0.001108;0.108214
fixed acidity * residual sugar;0.001598;0.069745
fixed acidity * residual sugar;0.003033;0.046350
fixed acidity * residual sugar;0.031811;0.001261
fixed acidity * residual sugar;0.000663;0.016454
fixed acidity * residual sugar;0.008552;0.011014
fixed acidity * residual sugar;0.000000;0.352827
fixed acidity * residual sugar;0.004211;0.017909
fixed acidity * residual sugar;0.000004;0.018378
fixed acidity * residual sugar;0.000027;0.009229
fixed acidity * residual sugar;0.000013;0.229175
fixed acidity * residual sugar;0.000000;0.449072
fixed acidity * residual sugar;0.000000;0.225770
fixed acidity * residual sugar;0.000000;0.920298
fixed acidity * residual sugar;0.000000;0.295415
fixed acidity * residual sugar;0.000572;0.004120
fixed acidity * residual sugar;0.003996;0.034908
fixed acidity * residual sugar;0.000000;0.272367
fixed acidity * residual sugar;0.000011;0.006575
fixed acidity * residual sugar;0.000040;0.287245
fixed acidity * residual sugar;0.000018;0.342339
fixed acidity * residual sugar;0.000000;0.002794
fixed acidity * residual sugar;0.022300;0.002432
fixed acidity * residual sugar;0.009756;0.017706
fixed acidity * residual sugar;0.003323;0.013735
fixed acidity * residual sugar;0.003515;0.078605
fixed acidity * residual sugar;0.000021;0.015566
fixed acidity * residual sugar;0.000024;0.262243
fixed acidity * residual sugar;0.000008;0.075623
fixed acidity * residual sugar;0.000293;0.087867
fixed acidity * residual sugar;0.000000;1.000164
fixed acidity * residual sugar;0.000543;0.022155
fixed acidity * residual sugar;0.003167;0.025462
fixed acidity * residual sugar;0.000000;0.232285
fixed acidity * residual sugar;0.000432;0.073592
fixed acidity * residual sugar;0.001724;0.039552
fixed acidity * residual sugar;0.000015;0.004845
fixed acidity * residual sugar;0.000019;0.244139
fixed acidity * residual sugar;0.000009;0.394903
fixed acidity * residual sugar;0.000009;0.001426
fixed acidity * residual sugar;0.005935;0.023445
fixed acidity * residual sugar;0.000030;0.084108
fixed acidity * residual sugar;0.008720;0.002916
fixed acidity * residual sugar;0.004253;0.053373
fixed acidity * residual sugar;0.000021;0.291906
fixed acidity * residual sugar;0.000000;0.008342
fixed acidity * residual sugar;0.000000;0.339440
fixed acidity * residual sugar;0.000369;0.035710
fixed acidity * residual sugar;0.000000;0.250939
fixed acidity * residual sugar;0.000000;0.356365
fixed acidity * residual sugar;0.000040;0.015194
fixed acidity * residual sugar;0.000012;0.001915
fixed acidity * residual sugar;0.000000;0.304731
fixed acidity * residual sugar;0.002715;0.027037
fixed acidity * residual sugar;0.000040;0.103217
fixed acidity * residual sugar;0.000019;0.003060
fixed acidity * residual sugar;0.000000;0.363857
fixed acidity * residual sugar;0.002644;0.002780
fixed acidity * residual sugar;0.000000;0.195412
fixed acidity * residual sugar;0.000722;0.097234
fixed acidity * residual sugar;0.003672;0.003148
fixed acidity * residual sugar;0.000007;0.022460
fixed acidity * chlorides;0.000000;0.047800
fixed acidity * chlorides;0.007049;0.013813
fixed acidity * chlorides;0.009760;0.000091
fixed acidity * chlorides;0.003403;0.009464
fixed acidity * chlorides;0.000978;0.003734
fixed acidity * chlorides;0.003436;0.008175
fixed acidity * chlorides;0.000006;0.000205
fixed acidity * chlorides;0.000004;0.003266
fixed acidity * chlorides;0.000017;0.000013
fixed acidity * chlorides;0.001502;0.035762
fixed acidity * chlorides;0.000000;0.104956
fixed acidity * chlorides;0.000001;0.000009
fixed acidity * chlorides;0.004138;0.013310
fixed acidity * chlorides;0.000000;0.065289
fixed acidity * chlorides;0.000023;0.000245
fixed acidity * chlorides;0.000000;0.112913
fixed acidity * chlorides;0.007373;0.000083
fixed acidity * chlorides;0.001109;0.032345
fixed acidity * chlorides;0.000005;0.000252
fixed acidity * chlorides;0.001305;0.001594
fixed acidity * chlorides;0.002499;0.004057
fixed acidity * chlorides;0.000001;0.000001
fixed acidity * chlorides;0.005422;0.014458
fixed acidity * chlorides;0.000250;0.000002
fixed acidity * chlorides;0.005278;0.007526
fixed acidity * chlorides;0.001153;0.006801
fixed acidity * chlorides;0.000000;0.222649
fixed acidity * chlorides;0.003284;0.001208
fixed acidity * chlorides;0.000003;0.036321
fixed acidity * chlorides;0.000000;0.121122
fixed acidity * chlorides;0.000000;0.038548
fixed acidity * chlorides;0.000000;0.071287
fixed acidity * chlorides;0.004580;0.006830
fixed acidity * chlorides;0.000019;0.005298
fixed acidity * chlorides;0.000000;0.000004
fixed acidity * chlorides;0.002328;0.017097
fixed acidity * chlorides;0.000000;0.079794
fixed acidity * chlorides;0.000825;0.032179
fixed acidity * chlorides;0.000004;0.029893
fixed acidity * chlorides;0.030877;0.002008
fixed acidity * chlorides;0.000013;0.030721
fixed acidity * chlorides;0.003186;0.006423
fixed acidity * chlorides;0.000901;0.038655
fixed acidity * chlorides;0.000054;0.021983
fixed acidity * chlorides;0.000012;0.000016
fixed acidity * chlorides;0.001103;0.024161
fixed acidity * chlorides;0.056708;0.000673
fixed acidity * chlorides;0.003402;0.026974
fixed acidity * chlorides;0.000000;0.007899
fixed acidity * chlorides;0.001529;0.008845
fixed acidity * chlorides;0.000633;0.000007
fixed acidity * chlorides;0.000271;0.035729
fixed acidity * chlorides;0.000001;0.097857
fixed acidity * chlorides;0.003944;0.008634
fixed acidity * chlorides;0.000158;0.000031
fixed acidity * chlorides;0.000788;0.033259
fixed acidity * chlorides;0.000015;0.053281
fixed acidity * chlorides;0.000001;0.000033
fixed acidity * chlorides;0.000901;0.030879
fixed acidity * chlorides;0.003151;0.011986
fixed acidity * chlorides;0.000000;0.110018
fixed acidity * chlorides;0.000270;0.003738
fixed acidity * chlorides;0.000001;0.056927
fixed acidity * chlorides;0.001468;0.041803
fixed acidity * chlorides;0.000016;0.000645
fixed acidity * chlorides;0.002703;0.012765
fixed acidity * chlorides;0.000000;0.115703
fixed acidity * chlorides;0.000001;0.046345
fixed acidity * chlorides;0.000007;0.000000
fixed acidity * chlorides;0.000000;0.158982
fixed acidity * chlorides;0.000001;0.000002
fixed acidity * chlorides;0.000312;0.031167
fixed acidity * chlorides;0.000000;0.121626
fixed acidity * chlorides;0.000007;0.034251
fixed acidity * chlorides;0.000040;0.013970
fixed acidity * chlorides;0.003379;0.009110
fixed acidity * chlorides;0.007635;0.012532
fixed acidity * chlorides;0.000034;0.020214
fixed acidity * chlorides;0.012026;0.000096
fixed acidity * chlorides;0.004441;0.012546
fixed acidity * chlorides;0.000000;0.053869
fixed acidity * chlorides;0.000000;0.101687
fixed acidity * chlorides;0.000017;0.000219
fixed acidity * chlorides;0.004247;0.008171
fixed acidity * chlorides;0.028960;0.000189
fixed acidity * chlorides;0.000810;0.018411
fixed acidity * chlorides;0.004241;0.026433
fixed acidity * chlorides;0.000000;0.000001
fixed acidity * chlorides;0.000043;0.038078
fixed acidity * chlorides;0.000000;0.116685
fixed acidity * chlorides;0.000021;0.054189
fixed acidity * chlorides;0.006797;0.013838
fixed acidity * chlorides;0.000001;0.070430
fixed acidity * chlorides;0.001526;0.021987
fixed acidity * chlorides;0.000357;0.032283
fixed acidity * chlorides;0.002272;0.008747
fixed acidity * chlorides;0.000000;0.000000
fixed acidity * chlorides;0.000005;0.000001
fixed acidity * chlorides;0.000078;0.013988
fixed acidity * chlorides;0.000000;0.143059
fixed acidity * free sulfur dioxide;0.004622;0.013027
fixed acidity * free sulfur dioxide;0.003298;0.061035
fixed acidity * free sulfur dioxide;0.000014;0.007622
fixed acidity * free sulfur dioxide;0.000000;0.496081
fixed acidity * free sulfur dioxide;0.000000;0.622931
fixed acidity * free sulfur dioxide;0.000669;0.074715
fixed acidity * free sulfur dioxide;0.000938;0.022956
fixed acidity * free sulfur dioxide;0.000015;0.072040
fixed acidity * free sulfur dioxide;0.006030;0.007053
fixed acidity * free sulfur dioxide;0.005622;0.080572
fixed acidity * free sulfur dioxide;0.007354;0.049550
fixed acidity * free sulfur dioxide;0.000029;0.197654
fixed acidity * free sulfur dioxide;0.004088;0.068020
fixed acidity * free sulfur dioxide;0.000000;0.551888
fixed acidity * free sulfur dioxide;0.000000;0.308707
fixed acidity * free sulfur dioxide;0.002024;0.020844
fixed acidity * free sulfur dioxide;0.000276;0.015825
fixed acidity * free sulfur dioxide;0.000000;0.472828
fixed acidity * free sulfur dioxide;0.000257;0.131249
fixed acidity * free sulfur dioxide;0.001571;0.058227
fixed acidity * free sulfur dioxide;0.000172;0.119944
fixed acidity * free sulfur dioxide;0.000000;0.754821
fixed acidity * free sulfur dioxide;0.000000;0.014790
fixed acidity * free sulfur dioxide;0.000007;0.001729
fixed acidity * free sulfur dioxide;0.000000;0.511775
fixed acidity * free sulfur dioxide;0.000026;0.002237
fixed acidity * free sulfur dioxide;0.000019;0.011179
fixed acidity * free sulfur dioxide;0.000177;0.011198
fixed acidity * free sulfur dioxide;0.001967;0.045900
fixed acidity * free sulfur dioxide;0.000323;0.001413
fixed acidity * free sulfur dioxide;0.002332;0.000178
fixed acidity * free sulfur dioxide;0.000045;0.003424
fixed acidity * free sulfur dioxide;0.000000;0.000007
fixed acidity * free sulfur dioxide;0.000000;0.457107
fixed acidity * free sulfur dioxide;0.000007;0.116666
fixed acidity * free sulfur dioxide;0.000003;0.000008
fixed acidity * free sulfur dioxide;0.000315;0.000719
fixed acidity * free sulfur dioxide;0.000029;0.125836
fixed acidity * free sulfur dioxide;0.000000;0.462439
fixed acidity * free sulfur dioxide;0.002924;0.020014
fixed acidity * free sulfur dioxide;0.000204;0.078913
fixed acidity * free sulfur dioxide;0.000000;0.706363
fixed acidity * free sulfur dioxide;0.000000;0.945130
fixed acidity * free sulfur dioxide;0.003636;0.004114
fixed acidity * free sulfur dioxide;0.000000;0.373289
fixed acidity * free sulfur dioxide;0.000031;0.015982
fixed acidity * free sulfur dioxide;0.000021;0.123707
fixed acidity * free sulfur dioxide;0.001298;0.104346
fixed acidity * free sulfur dioxide;0.000036;0.050282
fixed acidity * free sulfur dioxide;0.013695;0.008327
fixed acidity * free sulfur dioxide;0.000001;0.128799
fixed acidity * free sulfur dioxide;0.004166;0.061319
fixed acidity * free sulfur dioxide;0.000004;0.005391
fixed acidity * free sulfur dioxide;0.000496;0.002087
fixed acidity * free sulfur dioxide;0.000007;0.196167
fixed acidity * free sulfur dioxide;0.000006;0.178939
fixed acidity * free sulfur dioxide;0.000020;0.093117
fixed acidity * free sulfur dioxide;0.000000;0.158351
fixed acidity * free sulfur dioxide;0.002983;0.111026
fixed acidity * free sulfur dioxide;0.000022;0.054309
fixed acidity * free sulfur dioxide;0.000505;0.172509
fixed acidity * free sulfur dioxide;0.008498;0.000477
fixed acidity * free sulfur dioxide;0.000176;0.000024
fixed acidity * free sulfur dioxide;0.000000;0.467111
fixed acidity * free sulfur dioxide;0.002677;0.000286
fixed acidity * free sulfur dioxide;0.000000;0.000001
fixed acidity * free sulfur dioxide;0.000881;0.026663
fixed acidity * free sulfur dioxide;0.000000;0.689953
fixed acidity * free sulfur dioxide;0.008716;0.003443
fixed acidity * free sulfur dioxide;0.000000;0.241222
fixed acidity * free sulfur dioxide;0.001535;0.049527
fixed acidity * free sulfur dioxide;0.004788;0.061732
fixed acidity * free sulfur dioxide;0.000000;0.541069
fixed acidity * free sulfur dioxide;0.002508;0.007844
fixed acidity * free sulfur dioxide;0.013908;0.004609
fixed acidity * free sulfur dioxide;0.007948;0.017450
fixed acidity * free sulfur dioxide;0.000000;0.956401
fixed acidity * free sulfur dioxide;0.000087;0.010160
fixed acidity * free sulfur dioxide;0.000000;1.088353
fixed acidity * free sulfur dioxide;0.000021;0.004572
fixed acidity * free sulfur dioxide;0.003709;0.038689
fixed acidity * free sulfur dioxide;0.006100;0.023878
fixed acidity * free sulfur dioxide;0.001005;0.029851
fixed acidity * free sulfur dioxide;0.002713;0.036997
fixed acidity * free sulfur dioxide;0.005478;0.002539
fixed acidity * free sulfur dioxide;0.004068;0.073577
fixed acidity * free sulfur dioxide;0.000785;0.076664
fixed acidity * free sulfur dioxide;0.000601;0.067457
fixed acidity * free sulfur dioxide;0.013758;0.008394
fixed acidity * free sulfur dioxide;0.010156;0.001063
fixed acidity * free sulfur dioxide;0.000743;0.063280
fixed acidity * free sulfur dioxide;0.004492;0.005973
fixed acidity * free sulfur dioxide;0.000000;0.227053
fixed acidity * free sulfur dioxide;0.001480;0.109124
fixed acidity * free sulfur dioxide;0.000526;0.094887
fixed acidity * free sulfur dioxide;0.000001;0.000083
fixed acidity * free sulfur dioxide;0.000001;0.126902
fixed acidity * free sulfur dioxide;0.003500;0.029886
fixed acidity * free sulfur dioxide;0.000002;0.427635
fixed acidity * free sulfur dioxide;0.000007;0.001714
fixed acidity * total sulfur dioxide;0.000007;0.005221
fixed acidity * total sulfur dioxide;0.000012;1.616638
fixed acidity * total sulfur dioxide;0.000857;1.517595
fixed acidity * total sulfur dioxide;0.000005;0.143511
fixed acidity * total sulfur dioxide;0.000000;0.091239
fixed acidity * total sulfur dioxide;0.004700;0.376146
fixed acidity * total sulfur dioxide;0.001246;2.005824
fixed acidity * total sulfur dioxide;0.000017;0.021291
fixed acidity * total sulfur dioxide;0.000053;2.829980
fixed acidity * total sulfur dioxide;0.007252;0.246170
fixed acidity * total sulfur dioxide;0.000003;0.002493
fixed acidity * total sulfur dioxide;0.000000;4.714427
fixed acidity * total sulfur dioxide;0.000000;2.894706
fixed acidity * total sulfur dioxide;0.000521;1.129585
fixed acidity * total sulfur dioxide;0.000000;4.619039
fixed acidity * total sulfur dioxide;0.000002;0.426536
fixed acidity * total sulfur dioxide;0.000281;0.593530
fixed acidity * total sulfur dioxide;0.000003;0.007341
fixed acidity * total sulfur dioxide;0.004777;1.250492
fixed acidity * total sulfur dioxide;0.002906;0.479186
fixed acidity * total sulfur dioxide;0.000014;0.043651
fixed acidity * total sulfur dioxide;0.000000;0.000167
fixed acidity * total sulfur dioxide;0.000000;5.819469
fixed acidity * total sulfur dioxide;0.000000;2.544376
fixed acidity * total sulfur dioxide;0.000769;1.264217
fixed acidity * total sulfur dioxide;0.001642;0.090163
fixed acidity * total sulfur dioxide;0.000003;0.002604
fixed acidity * total sulfur dioxide;0.000000;0.236250
fixed acidity * total sulfur dioxide;0.000000;6.154490
fixed acidity * total sulfur dioxide;0.005989;0.202775
fixed acidity * total sulfur dioxide;0.000086;3.129915
fixed acidity * total sulfur dioxide;0.000001;0.009117
fixed acidity * total sulfur dioxide;0.000480;0.381707
fixed acidity * total sulfur dioxide;0.004197;0.398069
fixed acidity * total sulfur dioxide;0.000806;0.261664
fixed acidity * total sulfur dioxide;0.000142;1.733033
fixed acidity * total sulfur dioxide;0.000082;2.377650
fixed acidity * total sulfur dioxide;0.000267;0.886996
fixed acidity * total sulfur dioxide;0.000005;0.036365
fixed acidity * total sulfur dioxide;0.003829;0.729006
fixed acidity * total sulfur dioxide;0.000014;0.013207
fixed acidity * total sulfur dioxide;0.000426;0.107456
fixed acidity * total sulfur dioxide;0.000348;0.376542
fixed acidity * total sulfur dioxide;0.000037;0.088355
fixed acidity * total sulfur dioxide;0.006919;0.517307
fixed acidity * total sulfur dioxide;0.001858;0.329411
fixed acidity * total sulfur dioxide;0.003038;0.338327
fixed acidity * total sulfur dioxide;0.002900;0.599339
fixed acidity * total sulfur dioxide;0.002053;0.131527
fixed acidity * total sulfur dioxide;0.000507;0.756992
fixed acidity * total sulfur dioxide;0.001065;0.744779
fixed acidity * total sulfur dioxide;0.000001;0.003313
fixed acidity * total sulfur dioxide;0.000000;2.089263
fixed acidity * total sulfur dioxide;0.000138;0.076217
fixed acidity * total sulfur dioxide;0.000106;1.494628
fixed acidity * total sulfur dioxide;0.000019;0.033697
fixed acidity * total sulfur dioxide;0.000002;0.002250
fixed acidity * total sulfur dioxide;0.000004;0.004644
fixed acidity * total sulfur dioxide;0.000025;0.709997
fixed acidity * total sulfur dioxide;0.000000;6.098604
fixed acidity * total sulfur dioxide;0.000000;0.000087
fixed acidity * total sulfur dioxide;0.000199;0.032261
fixed acidity * total sulfur dioxide;0.003324;0.138940
fixed acidity * total sulfur dioxide;0.000354;1.192968
fixed acidity * total sulfur dioxide;0.000016;0.013417
fixed acidity * total sulfur dioxide;0.000007;0.004535
fixed acidity * total sulfur dioxide;0.000016;2.847393
fixed acidity * total sulfur dioxide;0.000006;1.047849
fixed acidity * total sulfur dioxide;0.000307;1.426380
fixed acidity * total sulfur dioxide;0.000000;4.533047
fixed acidity * total sulfur dioxide;0.000027;1.637873
fixed acidity * total sulfur dioxide;0.000057;2.057599
fixed acidity * total sulfur dioxide;0.000000;5.550907
fixed acidity * total sulfur dioxide;0.000000;0.087587
fixed acidity * total sulfur dioxide;0.000018;0.057589
fixed acidity * total sulfur dioxide;0.000034;0.027095
fixed acidity * total sulfur dioxide;0.001290;0.441736
fixed acidity * total sulfur dioxide;0.000657;0.203021
fixed acidity * total sulfur dioxide;0.000040;0.022876
