"exp_name";"mse_hist";"mse_sketch"
volatile acidity * total sulfur dioxide;0.000054;0.006273
volatile acidity * total sulfur dioxide;0.000170;0.030038
volatile acidity * total sulfur dioxide;0.000461;0.004389
volatile acidity * total sulfur dioxide;0.003608;0.008121
volatile acidity * total sulfur dioxide;0.000196;0.000031
volatile acidity * total sulfur dioxide;0.000000;0.208505
volatile acidity * total sulfur dioxide;0.000000;0.096202
volatile acidity * total sulfur dioxide;0.000899;0.028056
volatile acidity * total sulfur dioxide;0.000043;0.008109
volatile acidity * total sulfur dioxide;0.000256;0.010151
volatile acidity * total sulfur dioxide;0.002120;0.000857
volatile acidity * total sulfur dioxide;0.000000;0.225425
volatile acidity * total sulfur dioxide;0.000033;0.003044
volatile acidity * total sulfur dioxide;0.001094;0.013538
volatile acidity * total sulfur dioxide;0.000000;0.158715
volatile acidity * total sulfur dioxide;0.002644;0.002555
volatile acidity * total sulfur dioxide;0.001957;0.008212
volatile acidity * total sulfur dioxide;0.000013;0.000572
volatile acidity * total sulfur dioxide;0.000001;0.059148
volatile acidity * total sulfur dioxide;0.001987;0.003184
volatile acidity * total sulfur dioxide;0.000351;0.000022
volatile acidity * total sulfur dioxide;0.000759;0.008591
volatile acidity * total sulfur dioxide;0.000000;0.277787
volatile acidity * total sulfur dioxide;0.000000;0.000002
volatile acidity * total sulfur dioxide;0.000075;0.114511
volatile acidity * total sulfur dioxide;0.000003;0.101583
volatile acidity * total sulfur dioxide;0.001688;0.017669
volatile acidity * total sulfur dioxide;0.000020;0.035612
volatile acidity * total sulfur dioxide;0.001415;0.002900
volatile acidity * total sulfur dioxide;0.000951;0.051377
volatile acidity * total sulfur dioxide;0.000000;0.297475
volatile acidity * total sulfur dioxide;0.006396;0.000892
volatile acidity * total sulfur dioxide;0.000077;0.010534
volatile acidity * total sulfur dioxide;0.000003;0.088417
volatile acidity * total sulfur dioxide;0.000000;0.113521
volatile acidity * total sulfur dioxide;0.000000;0.014731
volatile acidity * total sulfur dioxide;0.000761;0.000205
volatile acidity * total sulfur dioxide;0.000000;0.034834
volatile acidity * total sulfur dioxide;0.000115;0.029596
volatile acidity * total sulfur dioxide;0.000874;0.074408
volatile acidity * total sulfur dioxide;0.000752;0.003292
volatile acidity * total sulfur dioxide;0.000632;0.007510
volatile acidity * total sulfur dioxide;0.000000;0.408759
volatile acidity * total sulfur dioxide;0.001734;0.000250
volatile acidity * total sulfur dioxide;0.000045;0.005465
volatile acidity * total sulfur dioxide;0.000000;0.298470
volatile acidity * total sulfur dioxide;0.000000;0.248697
volatile acidity * total sulfur dioxide;0.000001;0.084034
volatile acidity * total sulfur dioxide;0.000001;0.007169
volatile acidity * total sulfur dioxide;0.000035;0.065534
volatile acidity * total sulfur dioxide;0.000041;0.005200
volatile acidity * total sulfur dioxide;0.002633;0.009314
volatile acidity * total sulfur dioxide;0.000065;0.088335
volatile acidity * total sulfur dioxide;0.000460;0.031532
volatile acidity * total sulfur dioxide;0.000204;0.002584
volatile acidity * density;0.000113;0.001262
volatile acidity * density;0.001479;0.000000
volatile acidity * density;0.001208;0.001499
volatile acidity * density;0.000108;0.000000
volatile acidity * density;0.001759;0.000667
volatile acidity * density;0.000000;0.001974
volatile acidity * density;0.002820;0.000106
volatile acidity * density;0.000524;0.000683
volatile acidity * density;0.003134;0.000762
volatile acidity * density;0.004654;0.001085
volatile acidity * density;0.000000;0.006119
volatile acidity * density;0.000751;0.001089
volatile acidity * density;0.018904;0.000022
volatile acidity * density;0.000003;0.001518
volatile acidity * density;0.000316;0.001059
volatile acidity * density;0.009298;0.000016
volatile acidity * density;0.000000;0.003463
volatile acidity * density;0.006710;0.000067
volatile acidity * density;0.018363;0.000026
volatile acidity * density;0.005105;0.000840
volatile acidity * density;0.000693;0.000740
volatile acidity * density;0.000086;0.001339
volatile acidity * density;0.000192;0.000001
volatile acidity * density;0.000000;0.006691
volatile acidity * density;0.000002;0.000419
volatile acidity * density;0.000000;0.015878
volatile acidity * density;0.001869;0.000172
volatile acidity * density;0.000000;0.016273
volatile acidity * density;0.001873;0.000377
volatile acidity * density;0.000000;0.000916
volatile acidity * density;0.000497;0.000000
volatile acidity * density;0.000004;0.010779
volatile acidity * density;0.003824;0.000483
volatile acidity * density;0.000000;0.007836
volatile acidity * density;0.000000;0.004023
volatile acidity * density;0.000000;0.016741
volatile acidity * density;0.000003;0.000048
volatile acidity * density;0.002929;0.000213
volatile acidity * density;0.000008;0.000007
volatile acidity * density;0.000000;0.005463
volatile acidity * density;0.000000;0.007856
volatile acidity * density;0.018499;0.000007
volatile acidity * density;0.000016;0.002221
volatile acidity * density;0.005467;0.000008
volatile acidity * density;0.000006;0.001670
volatile acidity * density;0.000006;0.006130
volatile acidity * density;0.000008;0.000223
volatile acidity * density;0.019277;0.000036
volatile acidity * density;0.000000;0.002082
volatile acidity * density;0.000000;0.002141
volatile acidity * density;0.000910;0.000000
volatile acidity * density;0.001471;0.000127
volatile acidity * density;0.002170;0.000756
volatile acidity * density;0.000000;0.000922
volatile acidity * density;0.002499;0.001119
volatile acidity * density;0.000016;0.000005
volatile acidity * density;0.000000;0.006865
volatile acidity * density;0.000004;0.006442
volatile acidity * density;0.000000;0.003462
volatile acidity * density;0.000000;0.005648
volatile acidity * density;0.000042;0.001954
volatile acidity * density;0.000075;0.002191
volatile acidity * density;0.002202;0.000000
volatile acidity * density;0.003941;0.001752
volatile acidity * density;0.000012;0.002439
volatile acidity * density;0.000000;0.002303
volatile acidity * density;0.000201;0.000000
volatile acidity * density;0.000044;0.001436
volatile acidity * density;0.000004;0.012170
volatile acidity * density;0.000084;0.001757
volatile acidity * density;0.002400;0.000151
volatile acidity * density;0.000720;0.000526
volatile acidity * density;0.005012;0.000843
volatile acidity * density;0.000000;0.005331
volatile acidity * density;0.000000;0.005441
volatile acidity * density;0.001556;0.000001
volatile acidity * density;0.000000;0.006088
volatile acidity * density;0.000210;0.000646
volatile acidity * density;0.000300;0.000011
volatile acidity * density;0.019643;0.000055
volatile acidity * density;0.000103;0.001299
volatile acidity * density;0.000003;0.009626
volatile acidity * density;0.001595;0.000017
volatile acidity * density;0.000443;0.000188
volatile acidity * density;0.000019;0.000010
volatile acidity * density;0.000099;0.000121
volatile acidity * density;0.003536;0.000033
volatile acidity * density;0.000007;0.005005
volatile acidity * density;0.000546;0.000000
volatile acidity * density;0.000727;0.000454
volatile acidity * density;0.002486;0.000005
volatile acidity * density;0.000190;0.000000
volatile acidity * density;0.004470;0.000157
volatile acidity * density;0.000013;0.004494
volatile acidity * density;0.015791;0.000044
volatile acidity * density;0.004343;0.001207
volatile acidity * density;0.000358;0.000485
volatile acidity * density;0.000052;0.000472
volatile acidity * density;0.000005;0.000559
volatile acidity * density;0.000001;0.001770
volatile acidity * pH;0.000088;0.058520
volatile acidity * pH;0.000255;0.258716
volatile acidity * pH;0.000274;0.008032
volatile acidity * pH;0.001536;0.006537
volatile acidity * pH;0.000316;0.135455
volatile acidity * pH;0.000441;0.008555
volatile acidity * pH;0.000123;0.000220
volatile acidity * pH;0.000075;0.011683
volatile acidity * pH;0.000447;0.014055
volatile acidity * pH;0.000058;0.013522
volatile acidity * pH;0.000662;0.011429
volatile acidity * pH;0.000353;0.026484
volatile acidity * pH;0.000120;0.146945
volatile acidity * pH;0.000100;0.001142
volatile acidity * pH;0.000000;0.461462
volatile acidity * pH;0.000301;0.083520
volatile acidity * pH;0.000330;0.026693
volatile acidity * pH;0.002618;0.001425
volatile acidity * pH;0.000524;0.090297
volatile acidity * pH;0.000131;0.012831
volatile acidity * pH;0.000066;0.083239
volatile acidity * pH;0.000000;0.106426
volatile acidity * pH;0.000033;0.005990
volatile acidity * pH;0.000004;0.000424
volatile acidity * pH;0.000890;0.058945
volatile acidity * pH;0.000319;0.024514
volatile acidity * pH;0.000017;0.098772
volatile acidity * pH;0.000016;0.002383
volatile acidity * pH;0.000402;0.003331
volatile acidity * pH;0.000071;0.006239
volatile acidity * pH;0.000130;0.000987
volatile acidity * pH;0.000938;0.062276
volatile acidity * pH;0.000477;0.327994
volatile acidity * pH;0.000175;0.064062
volatile acidity * pH;0.000495;0.304559
volatile acidity * pH;0.000009;0.189422
volatile acidity * pH;0.000000;0.928284
volatile acidity * pH;0.000877;0.178082
volatile acidity * pH;0.003996;0.011481
volatile acidity * pH;0.000312;0.087122
volatile acidity * pH;0.000203;0.022251
volatile acidity * pH;0.000079;0.000063
volatile acidity * pH;0.000260;0.034462
volatile acidity * pH;0.000024;0.011366
volatile acidity * pH;0.000064;0.050792
volatile acidity * pH;0.000789;0.036179
volatile acidity * pH;0.000001;0.392563
volatile acidity * pH;0.000140;0.051484
volatile acidity * pH;0.000011;0.085496
volatile acidity * pH;0.000068;0.041403
volatile acidity * pH;0.000395;0.002531
volatile acidity * pH;0.000507;0.002476
volatile acidity * pH;0.000000;0.000058
volatile acidity * pH;0.000005;0.035185
volatile acidity * pH;0.000989;0.000582
volatile acidity * pH;0.000000;0.369178
volatile acidity * pH;0.000064;0.277240
volatile acidity * pH;0.000368;0.034739
volatile acidity * pH;0.000160;0.018905
volatile acidity * pH;0.000831;0.178983
volatile acidity * pH;0.000002;0.002851
volatile acidity * pH;0.000413;0.004594
volatile acidity * pH;0.000003;0.674551
volatile acidity * pH;0.000448;0.150142
volatile acidity * pH;0.000128;0.100729
volatile acidity * pH;0.000000;0.619132
volatile acidity * pH;0.000002;0.001361
volatile acidity * pH;0.000276;0.036966
volatile acidity * pH;0.000001;0.000091
volatile acidity * pH;0.000003;0.000222
volatile acidity * pH;0.000000;0.425790
volatile acidity * pH;0.003271;0.001569
volatile acidity * pH;0.000010;0.031148
volatile acidity * pH;0.000334;0.005017
volatile acidity * pH;0.000001;0.001416
volatile acidity * pH;0.000002;0.015297
volatile acidity * pH;0.000051;0.004001
volatile acidity * pH;0.000090;0.001991
volatile acidity * pH;0.000277;0.001462
volatile acidity * pH;0.000012;0.165515
volatile acidity * pH;0.000124;0.113845
volatile acidity * pH;0.000005;0.395726
volatile acidity * pH;0.000002;0.000332
volatile acidity * pH;0.000192;0.121216
volatile acidity * pH;0.000370;0.016013
volatile acidity * pH;0.000000;0.335329
volatile acidity * pH;0.000048;0.307866
volatile acidity * pH;0.000090;0.008827
volatile acidity * pH;0.000005;0.008125
volatile acidity * pH;0.000078;0.274813
volatile acidity * pH;0.000001;0.379792
volatile acidity * pH;0.000000;0.661313
volatile acidity * pH;0.000002;0.000592
volatile acidity * pH;0.000046;0.001129
volatile acidity * pH;0.000131;0.117588
volatile acidity * pH;0.001580;0.005707
volatile acidity * pH;0.000000;0.000008
volatile acidity * pH;0.000237;0.014181
volatile acidity * pH;0.000001;0.000062
volatile acidity * pH;0.000050;0.049594
volatile acidity * sulphates;0.005668;0.002413
volatile acidity * sulphates;0.000048;0.012929
volatile acidity * sulphates;0.000606;0.015477
volatile acidity * sulphates;0.000936;0.005786
volatile acidity * sulphates;0.000319;0.058385
volatile acidity * sulphates;0.000001;0.000222
volatile acidity * sulphates;0.000001;0.417479
volatile acidity * sulphates;0.001927;0.012451
volatile acidity * sulphates;0.000010;0.000718
volatile acidity * sulphates;0.000354;0.030218
volatile acidity * sulphates;0.000014;0.242681
volatile acidity * sulphates;0.000955;0.037167
volatile acidity * sulphates;0.000028;0.139319
volatile acidity * sulphates;0.000059;0.032542
volatile acidity * sulphates;0.000198;0.046360
volatile acidity * sulphates;0.000000;0.584922
volatile acidity * sulphates;0.000107;0.008507
volatile acidity * sulphates;0.000212;0.017382
volatile acidity * sulphates;0.000002;0.372498
volatile acidity * sulphates;0.000169;0.002112
volatile acidity * sulphates;0.000000;0.429207
volatile acidity * sulphates;0.000756;0.012501
volatile acidity * sulphates;0.000002;0.037156
volatile acidity * sulphates;0.000002;0.196018
volatile acidity * sulphates;0.000007;0.155424
volatile acidity * sulphates;0.000116;0.036705
volatile acidity * sulphates;0.000003;0.142997
volatile acidity * sulphates;0.001120;0.001581
volatile acidity * sulphates;0.000016;0.099349
volatile acidity * sulphates;0.000039;0.082076
volatile acidity * sulphates;0.005438;0.002995
volatile acidity * sulphates;0.001807;0.020007
volatile acidity * sulphates;0.000001;0.629446
volatile acidity * sulphates;0.002683;0.003926
volatile acidity * sulphates;0.000000;0.438591
volatile acidity * sulphates;0.000002;0.249099
volatile acidity * sulphates;0.000008;0.192759
volatile acidity * sulphates;0.000077;0.013148
volatile acidity * sulphates;0.000026;0.000137
volatile acidity * sulphates;0.001760;0.007568
volatile acidity * sulphates;0.000030;0.369897
volatile acidity * sulphates;0.000598;0.002404
volatile acidity * sulphates;0.000001;0.037283
volatile acidity * sulphates;0.000141;0.001981
volatile acidity * sulphates;0.000313;0.006697
volatile acidity * sulphates;0.000941;0.004677
volatile acidity * sulphates;0.000016;0.028509
volatile acidity * sulphates;0.000261;0.001845
volatile acidity * sulphates;0.000006;0.036155
volatile acidity * sulphates;0.000022;0.121141
volatile acidity * sulphates;0.000619;0.005302
volatile acidity * sulphates;0.000445;0.014275
volatile acidity * sulphates;0.000002;0.052839
volatile acidity * sulphates;0.001192;0.004127
volatile acidity * sulphates;0.000698;0.018305
volatile acidity * sulphates;0.000083;0.035667
volatile acidity * sulphates;0.000025;0.186483
volatile acidity * sulphates;0.001961;0.002128
volatile acidity * sulphates;0.003890;0.002381
volatile acidity * sulphates;0.000054;0.007439
volatile acidity * sulphates;0.000000;0.101661
volatile acidity * sulphates;0.000005;0.158170
volatile acidity * sulphates;0.000028;0.080477
volatile acidity * sulphates;0.000000;0.000002
volatile acidity * sulphates;0.000052;0.000419
volatile acidity * sulphates;0.000224;0.017972
volatile acidity * sulphates;0.000063;0.139285
volatile acidity * sulphates;0.000102;0.002913
volatile acidity * sulphates;0.002648;0.001507
volatile acidity * sulphates;0.000000;0.548016
volatile acidity * sulphates;0.000008;0.026380
volatile acidity * sulphates;0.000560;0.026300
volatile acidity * sulphates;0.000024;0.328687
volatile acidity * sulphates;0.000001;0.472360
volatile acidity * sulphates;0.000102;0.016690
volatile acidity * sulphates;0.000001;0.000264
volatile acidity * sulphates;0.001829;0.008253
volatile acidity * sulphates;0.000024;0.263793
volatile acidity * sulphates;0.001473;0.006758
volatile acidity * sulphates;0.000010;0.126909
volatile acidity * sulphates;0.000197;0.031758
volatile acidity * sulphates;0.001412;0.024433
volatile acidity * sulphates;0.000045;0.048808
volatile acidity * sulphates;0.000977;0.015657
volatile acidity * sulphates;0.000014;0.011416
volatile acidity * sulphates;0.000284;0.055135
volatile acidity * sulphates;0.000056;0.003453
volatile acidity * sulphates;0.000126;0.060974
volatile acidity * sulphates;0.000030;0.295788
volatile acidity * sulphates;0.000662;0.006357
volatile acidity * sulphates;0.000032;0.127003
volatile acidity * sulphates;0.000182;0.001296
volatile acidity * sulphates;0.000003;0.005323
volatile acidity * sulphates;0.000028;0.127679
volatile acidity * sulphates;0.001156;0.021130
volatile acidity * sulphates;0.000004;0.091883
volatile acidity * sulphates;0.000685;0.008765
volatile acidity * sulphates;0.000000;0.459335
volatile acidity * sulphates;0.000135;0.000074
volatile acidity * sulphates;0.000003;0.131721
volatile acidity * alcohol;0.000068;0.002835
volatile acidity * alcohol;0.000764;0.063151
volatile acidity * alcohol;0.000046;0.002484
volatile acidity * alcohol;0.000005;0.000145
volatile acidity * alcohol;0.000004;0.156909
volatile acidity * alcohol;0.000125;0.424782
volatile acidity * alcohol;0.000056;0.020494
volatile acidity * alcohol;0.000061;1.224856
volatile acidity * alcohol;0.000000;0.240436
volatile acidity * alcohol;0.000040;0.062472
volatile acidity * alcohol;0.000003;0.821490
volatile acidity * alcohol;0.000000;0.172582
volatile acidity * alcohol;0.000009;0.041917
volatile acidity * alcohol;0.000230;0.217151
volatile acidity * alcohol;0.000201;0.010263
volatile acidity * alcohol;0.000208;0.184337
volatile acidity * alcohol;0.000616;0.055504
volatile acidity * alcohol;0.001046;0.171365
volatile acidity * alcohol;0.000003;0.859941
volatile acidity * alcohol;0.000245;0.642322
volatile acidity * alcohol;0.000042;0.144467
volatile acidity * alcohol;0.000002;0.336178
volatile acidity * alcohol;0.000100;0.052975
volatile acidity * alcohol;0.000168;0.006936
volatile acidity * alcohol;0.000108;0.000127
volatile acidity * alcohol;0.000009;0.192751
volatile acidity * alcohol;0.000003;1.509356
volatile acidity * alcohol;0.000037;0.069286
volatile acidity * alcohol;0.000048;0.003076
volatile acidity * alcohol;0.000056;1.194856
volatile acidity * alcohol;0.000006;0.020756
volatile acidity * alcohol;0.000012;0.313487
volatile acidity * alcohol;0.000037;0.000547
volatile acidity * alcohol;0.000012;0.000175
volatile acidity * alcohol;0.000006;1.355621
volatile acidity * alcohol;0.000196;1.070507
volatile acidity * alcohol;0.001138;0.007431
volatile acidity * alcohol;0.000334;0.101813
volatile acidity * alcohol;0.000001;2.126358
volatile acidity * alcohol;0.000001;0.983655
volatile acidity * alcohol;0.000390;0.094802
volatile acidity * alcohol;0.000052;0.703584
volatile acidity * alcohol;0.000014;0.001975
volatile acidity * alcohol;0.000475;0.009754
volatile acidity * alcohol;0.000000;0.007032
volatile acidity * alcohol;0.000281;0.050599
volatile acidity * alcohol;0.000158;0.210756
volatile acidity * alcohol;0.000702;0.107311
volatile acidity * alcohol;0.000056;1.165689
volatile acidity * alcohol;0.000040;0.534522
volatile acidity * alcohol;0.000009;0.172640
volatile acidity * alcohol;0.000095;0.586878
volatile acidity * alcohol;0.000050;0.038723
volatile acidity * alcohol;0.000004;0.166603
volatile acidity * alcohol;0.000004;0.000111
volatile acidity * alcohol;0.000060;0.004081
volatile acidity * alcohol;0.002154;0.025013
volatile acidity * alcohol;0.000422;0.300333
volatile acidity * alcohol;0.000202;0.016097
volatile acidity * alcohol;0.000222;0.137433
volatile acidity * alcohol;0.000000;0.000002
volatile acidity * alcohol;0.001449;0.018914
volatile acidity * alcohol;0.000032;0.625151
volatile acidity * alcohol;0.000025;0.051149
volatile acidity * alcohol;0.000023;0.178581
volatile acidity * alcohol;0.000050;0.002085
volatile acidity * alcohol;0.000299;0.008212
volatile acidity * alcohol;0.000025;0.075514
volatile acidity * alcohol;0.000009;0.008987
volatile acidity * alcohol;0.000435;0.005880
volatile acidity * alcohol;0.000002;0.000039
volatile acidity * alcohol;0.000349;0.181930
volatile acidity * alcohol;0.000022;0.128413
volatile acidity * alcohol;0.000054;0.000051
volatile acidity * alcohol;0.000168;0.323838
volatile acidity * alcohol;0.000004;0.696195
volatile acidity * alcohol;0.000003;1.306386
volatile acidity * alcohol;0.000021;0.099268
volatile acidity * alcohol;0.000002;0.314455
volatile acidity * alcohol;0.000018;0.293755
volatile acidity * alcohol;0.000188;0.004454
volatile acidity * alcohol;0.003372;0.003349
volatile acidity * alcohol;0.000000;0.167915
volatile acidity * alcohol;0.003446;0.013269
volatile acidity * alcohol;0.000036;0.000902
volatile acidity * alcohol;0.000556;0.022805
volatile acidity * alcohol;0.001251;0.043945
volatile acidity * alcohol;0.000117;1.558828
volatile acidity * alcohol;0.000000;0.000004
volatile acidity * alcohol;0.000210;0.053364
volatile acidity * alcohol;0.000000;1.529257
volatile acidity * alcohol;0.000001;0.381239
volatile acidity * alcohol;0.000137;0.022809
volatile acidity * alcohol;0.000413;0.022490
volatile acidity * alcohol;0.000034;0.702071
volatile acidity * alcohol;0.000002;0.042910
volatile acidity * alcohol;0.000390;0.362252
volatile acidity * alcohol;0.000093;0.002568
volatile acidity * alcohol;0.000071;0.018765
volatile acidity * alcohol;0.000266;0.000214
volatile acidity * quality;0.001431;0.000000
volatile acidity * quality;0.000021;0.000024
volatile acidity * quality;0.001023;0.000005
volatile acidity * quality;0.000740;0.000001
volatile acidity * quality;0.000458;0.000031
volatile acidity * quality;0.000003;0.000007
volatile acidity * quality;0.000063;0.000000
volatile acidity * quality;0.003048;0.000000
volatile acidity * quality;0.004816;0.000001
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.003821;0.000001
volatile acidity * quality;0.000004;0.000000
volatile acidity * quality;0.005974;0.000026
volatile acidity * quality;0.002753;0.007586
volatile acidity * quality;0.000000;0.000002
volatile acidity * quality;0.065672;0.000034
volatile acidity * quality;0.000001;0.000000
volatile acidity * quality;0.000001;0.000000
volatile acidity * quality;0.005747;0.000005
volatile acidity * quality;0.000001;0.000031
volatile acidity * quality;0.006197;0.000000
volatile acidity * quality;0.196708;0.165193
volatile acidity * quality;0.000235;0.000000
volatile acidity * quality;0.000001;0.000773
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.007801;0.012211
volatile acidity * quality;0.000021;0.000008
volatile acidity * quality;0.000003;0.000000
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000013;0.000000
volatile acidity * quality;0.001788;0.000000
volatile acidity * quality;0.000092;0.000006
volatile acidity * quality;0.000020;0.000003
volatile acidity * quality;0.000002;0.000000
volatile acidity * quality;0.000009;0.000000
volatile acidity * quality;0.000194;0.000000
volatile acidity * quality;0.000007;0.000028
volatile acidity * quality;0.000007;0.000000
volatile acidity * quality;0.000978;0.000000
volatile acidity * quality;0.000025;0.000000
volatile acidity * quality;0.004983;0.000002
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000133;0.000939
volatile acidity * quality;0.000000;0.000024
volatile acidity * quality;0.001027;0.000011
volatile acidity * quality;0.005209;0.000000
volatile acidity * quality;0.000047;0.000005
volatile acidity * quality;0.032097;0.000001
volatile acidity * quality;0.001307;0.000006
volatile acidity * quality;0.002605;0.000001
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.005188;0.000000
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000001;0.000030
volatile acidity * quality;0.000045;0.000104
volatile acidity * quality;0.000003;0.000000
volatile acidity * quality;0.000202;0.000000
volatile acidity * quality;0.000066;0.000000
volatile acidity * quality;0.001486;0.000002
volatile acidity * quality;0.002224;0.000003
volatile acidity * quality;0.003211;0.013859
volatile acidity * quality;0.029587;0.000507
volatile acidity * quality;0.001279;0.000001
volatile acidity * quality;0.000363;0.000467
volatile acidity * quality;0.000532;0.000031
volatile acidity * quality;0.000003;0.000016
volatile acidity * quality;0.000070;0.000000
volatile acidity * quality;0.000017;0.000058
volatile acidity * quality;0.000001;0.000000
volatile acidity * quality;0.000003;0.000010
volatile acidity * quality;0.000776;0.000012
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000000;0.000002
volatile acidity * quality;0.000000;0.000033
volatile acidity * quality;0.000017;0.000065
volatile acidity * quality;0.026459;0.000001
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.014668;0.000000
volatile acidity * quality;0.000003;0.000000
volatile acidity * quality;0.000103;0.000060
volatile acidity * quality;0.000019;0.000002
volatile acidity * quality;0.000348;0.000000
volatile acidity * quality;0.009812;0.000002
volatile acidity * quality;0.000003;0.000000
volatile acidity * quality;0.037327;0.004708
volatile acidity * quality;0.000001;0.000014
volatile acidity * quality;0.082562;0.000001
volatile acidity * quality;0.000046;0.000147
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.000003;0.000032
volatile acidity * quality;0.004295;0.000002
volatile acidity * quality;0.000000;0.000000
volatile acidity * quality;0.029507;0.000000
volatile acidity * quality;0.015651;0.000000
volatile acidity * quality;0.000050;0.000000
volatile acidity * quality;0.000000;0.000000
citric acid * residual sugar;0.000000;0.003952
citric acid * residual sugar;0.000000;0.001364
citric acid * residual sugar;0.001941;0.000304
citric acid * residual sugar;0.000000;0.005897
citric acid * residual sugar;0.000042;0.000589
citric acid * residual sugar;0.000000;0.003198
citric acid * residual sugar;0.000000;0.007681
citric acid * residual sugar;0.000601;0.000298
citric acid * residual sugar;0.003248;0.000119
citric acid * residual sugar;0.000141;0.000483
citric acid * residual sugar;0.000728;0.000538
citric acid * residual sugar;0.000190;0.000139
citric acid * residual sugar;0.000000;0.005106
citric acid * residual sugar;0.000000;0.007271
citric acid * residual sugar;0.000000;0.000327
citric acid * residual sugar;0.004106;0.000046
citric acid * residual sugar;0.000160;0.000003
citric acid * residual sugar;0.000022;0.000808
citric acid * residual sugar;0.000147;0.000738
citric acid * residual sugar;0.003393;0.000202
citric acid * residual sugar;0.000007;0.004602
citric acid * residual sugar;0.000460;0.000254
citric acid * residual sugar;0.000000;0.010769
citric acid * residual sugar;0.000658;0.000063
citric acid * residual sugar;0.000275;0.004993
citric acid * residual sugar;0.000007;0.001799
citric acid * residual sugar;0.004675;0.000014
citric acid * residual sugar;0.000000;0.006072
citric acid * residual sugar;0.000000;0.001680
citric acid * residual sugar;0.003761;0.000031
citric acid * residual sugar;0.000000;0.010296
citric acid * residual sugar;0.000051;0.001260
citric acid * residual sugar;0.000058;0.000341
citric acid * residual sugar;0.000211;0.000286
citric acid * residual sugar;0.000015;0.001790
citric acid * residual sugar;0.000001;0.005382
citric acid * residual sugar;0.035591;0.000154
citric acid * residual sugar;0.000038;0.000082
citric acid * residual sugar;0.000004;0.000006
citric acid * residual sugar;0.000000;0.003181
citric acid * residual sugar;0.000214;0.000357
citric acid * residual sugar;0.004890;0.000143
citric acid * residual sugar;0.000008;0.000000
citric acid * residual sugar;0.000041;0.002423
citric acid * residual sugar;0.000137;0.000001
citric acid * residual sugar;0.000000;0.001201
citric acid * residual sugar;0.000253;0.000011
citric acid * residual sugar;0.000003;0.001979
citric acid * residual sugar;0.000302;0.002158
citric acid * residual sugar;0.000000;0.004326
citric acid * residual sugar;0.017156;0.000067
citric acid * residual sugar;0.000000;0.007173
citric acid * residual sugar;0.000612;0.000003
citric acid * residual sugar;0.007387;0.000004
citric acid * residual sugar;0.000662;0.000529
citric acid * residual sugar;0.000000;0.007489
citric acid * residual sugar;0.000004;0.000002
citric acid * residual sugar;0.000157;0.000235
citric acid * residual sugar;0.032221;0.000001
citric acid * residual sugar;0.000000;0.003258
citric acid * residual sugar;0.003040;0.000001
citric acid * residual sugar;0.000000;0.000003
citric acid * residual sugar;0.000000;0.000887
citric acid * residual sugar;0.010333;0.000027
citric acid * residual sugar;0.000118;0.000001
citric acid * residual sugar;0.000001;0.000661
citric acid * residual sugar;0.000000;0.002847
citric acid * residual sugar;0.000207;0.000001
citric acid * residual sugar;0.000228;0.000146
citric acid * residual sugar;0.000000;0.006800
citric acid * residual sugar;0.000081;0.000174
citric acid * residual sugar;0.000000;0.000826
citric acid * residual sugar;0.000409;0.000324
citric acid * residual sugar;0.000000;0.002044
citric acid * residual sugar;0.002642;0.000216
citric acid * residual sugar;0.000115;0.000121
citric acid * residual sugar;0.000006;0.000000
citric acid * residual sugar;0.000000;0.006679
citric acid * residual sugar;0.000000;0.005079
citric acid * residual sugar;0.000000;0.003301
citric acid * residual sugar;0.000000;0.004044
citric acid * residual sugar;0.000000;0.000937
citric acid * residual sugar;0.000158;0.000212
citric acid * residual sugar;0.003164;0.000093
citric acid * residual sugar;0.002417;0.000224
citric acid * residual sugar;0.000000;0.000224
citric acid * residual sugar;0.000000;0.010962
citric acid * residual sugar;0.000000;0.002236
citric acid * residual sugar;0.000105;0.000228
citric acid * residual sugar;0.000684;0.000004
citric acid * residual sugar;0.000573;0.000451
citric acid * residual sugar;0.000000;0.004570
citric acid * residual sugar;0.001164;0.000189
citric acid * residual sugar;0.000000;0.005107
citric acid * residual sugar;0.003581;0.000016
citric acid * residual sugar;0.000000;0.001913
citric acid * residual sugar;0.000360;0.000000
citric acid * residual sugar;0.001086;0.000019
citric acid * residual sugar;0.000034;0.000002
citric acid * residual sugar;0.000005;0.000007
citric acid * chlorides;0.000000;0.000398
citric acid * chlorides;0.000000;0.000799
citric acid * chlorides;0.000001;0.000050
citric acid * chlorides;0.000549;0.000003
