"exp_name";"mse_hist";"mse_sketch"
fixed acidity * citric acid;0.000644585;0.000379853
fixed acidity * citric acid;4.76289e-07;0.00150449
fixed acidity * citric acid;0.0030732;0.0193182
fixed acidity * citric acid;1.11016e-09;0.0778781
fixed acidity * citric acid;1.75673e-05;0.060349
fixed acidity * citric acid;0.00114886;0.0184333
fixed acidity * citric acid;1.92006e-05;0.00014375
fixed acidity * citric acid;2.5136e-05;0.0192381
fixed acidity * citric acid;0.000826172;0.00525354
fixed acidity * citric acid;1.70245e-05;0.0731801
fixed acidity * citric acid;0.00135634;0.020595
fixed acidity * citric acid;1.49448e-08;0.161287
fixed acidity * citric acid;0.000389602;0.00476025
fixed acidity * citric acid;5.60222e-08;0.093691
fixed acidity * citric acid;1.25384e-06;4.5172e-07
fixed acidity * citric acid;0.000318418;0.018203
fixed acidity * citric acid;2.72582e-05;0.00104852
fixed acidity * citric acid;1.90151e-05;0.000267428
fixed acidity * citric acid;8.70128e-05;0.0404575
fixed acidity * citric acid;3.44976e-07;1.92864e-05
fixed acidity * citric acid;4.79703e-09;0.072878
fixed acidity * citric acid;0.000977964;0.0227635
fixed acidity * citric acid;2.88974e-08;0.175475
fixed acidity * citric acid;0.00654999;0.000202319
fixed acidity * citric acid;4.14269e-07;0.00196897
fixed acidity * citric acid;0.00516607;0.00452514
fixed acidity * citric acid;0.000252026;0.00426329
fixed acidity * citric acid;0.00315592;0.0103325
fixed acidity * citric acid;0.00697937;0.00332361
fixed acidity * citric acid;0.000670505;0.000401223
fixed acidity * citric acid;0.000834074;0.00697745
fixed acidity * citric acid;0.00470162;0.00827569
fixed acidity * citric acid;9.91885e-07;0.0317196
fixed acidity * citric acid;0.000420439;0.00239147
fixed acidity * citric acid;0.000483489;0.0208172
fixed acidity * citric acid;0.00022356;0.000315795
fixed acidity * citric acid;9.9104e-06;0.0221694
fixed acidity * citric acid;6.80832e-06;3.97612e-05
fixed acidity * citric acid;0.00311835;0.0100347
fixed acidity * citric acid;9.97957e-10;0.0619587
fixed acidity * citric acid;7.34471e-06;4.24266e-05
fixed acidity * citric acid;0.0042153;0.00344892
fixed acidity * citric acid;1.74251e-05;0.00432153
fixed acidity * citric acid;3.13078e-07;1.3664e-06
fixed acidity * citric acid;0.00101805;0.0123507
fixed acidity * citric acid;0.000294038;0.00348267
fixed acidity * citric acid;7.41344e-07;1.59844e-07
fixed acidity * citric acid;0.000865425;0.0207337
fixed acidity * citric acid;0.00017351;0.0163187
fixed acidity * citric acid;0.00073486;0.000807432
fixed acidity * citric acid;9.51854e-07;1.69335e-05
fixed acidity * citric acid;0.000201333;0.00174744
fixed acidity * citric acid;0.00201682;0.00610463
fixed acidity * citric acid;6.06863e-08;0.190224
fixed acidity * citric acid;2.18565e-05;0.0413015
fixed acidity * citric acid;1.77587e-05;0.0460444
fixed acidity * citric acid;5.40368e-12;0.083947
fixed acidity * citric acid;0.0012405;0.0409034
fixed acidity * citric acid;0.00150269;0.0120028
fixed acidity * citric acid;0.000580713;0.0139745
fixed acidity * citric acid;0.000237417;0.013879
fixed acidity * citric acid;5.99439e-05;0.0258785
fixed acidity * citric acid;0.00122658;0.0322285
fixed acidity * citric acid;0.00014512;0.000381773
fixed acidity * citric acid;1.46289e-08;1.18779e-05
fixed acidity * citric acid;0.000150477;0.000201656
fixed acidity * citric acid;4.23028e-07;0.0559143
fixed acidity * citric acid;3.84483e-07;0.0307023
fixed acidity * residual sugar;1.54194e-07;0.0140758
fixed acidity * residual sugar;0.00260174;0.000747567
fixed acidity * residual sugar;0.00552036;0.00188653
fixed acidity * residual sugar;7.87899e-08;2.81255e-09
fixed acidity * residual sugar;4.82693e-08;0.00893893
fixed acidity * residual sugar;5.97937e-06;1.79614e-06
fixed acidity * residual sugar;3.47498e-09;0.0235165
fixed acidity * residual sugar;9.59066e-06;0.00422447
fixed acidity * residual sugar;5.53337e-09;0.0317737
fixed acidity * residual sugar;0.00338174;0.000981129
fixed acidity * residual sugar;9.07222e-09;0.0213162
fixed acidity * residual sugar;0.00764741;2.03327e-05
fixed acidity * residual sugar;3.11571e-05;0.00550971
fixed acidity * residual sugar;0.00299137;0.000955623
fixed acidity * residual sugar;3.79888e-10;0.0350067
fixed acidity * residual sugar;2.98783e-12;0.0212619
fixed acidity * residual sugar;0.00131165;0.000767528
fixed acidity * residual sugar;2.03588e-09;0.0275076
fixed acidity * residual sugar;0.00368595;0.00124378
fixed acidity * residual sugar;3.26055e-09;0.0307055
fixed acidity * residual sugar;0.00793406;0.00157038
fixed acidity * residual sugar;8.17744e-07;1.96753e-12
fixed acidity * residual sugar;0.00104254;0.00340914
fixed acidity * residual sugar;2.45313e-05;0.00292686
fixed acidity * residual sugar;9.50887e-06;0.00870424
fixed acidity * residual sugar;0.000962228;0.0025492
fixed acidity * residual sugar;9.52208e-05;0.00576402
fixed acidity * residual sugar;0.0295814;1.63172e-06
fixed acidity * residual sugar;5.21034e-05;0.00142595
fixed acidity * residual sugar;0.000135472;0.000204829
fixed acidity * residual sugar;2.30923e-05;0.00439475
fixed acidity * residual sugar;0.0114121;6.24165e-06
fixed acidity * residual sugar;1.50617e-08;0.00924729
fixed acidity * residual sugar;1.55696e-09;0.0281508
fixed acidity * residual sugar;0.000631249;0.00432037
fixed acidity * residual sugar;2.94881e-08;0.0151253
fixed acidity * residual sugar;2.12939e-05;0.00874239
fixed acidity * residual sugar;0.0045514;0.00202518
fixed acidity * residual sugar;0.00324726;0.00101867
fixed acidity * residual sugar;0.000596758;0.000918366
fixed acidity * residual sugar;1.62062e-07;0.0154902
fixed acidity * residual sugar;0.000740993;0.000114981
fixed acidity * residual sugar;0.000437227;0.00458562
fixed acidity * residual sugar;0.00138022;0.000585563
fixed acidity * residual sugar;0.000502672;0.00410252
fixed acidity * residual sugar;1.78085e-09;0.0331978
fixed acidity * residual sugar;1.99064e-05;0.000234595
fixed acidity * residual sugar;3.58236e-07;1.17357e-06
fixed acidity * residual sugar;2.36502e-05;0.000317566
fixed acidity * residual sugar;3.47491e-05;0.00537365
fixed acidity * residual sugar;0.000930308;0.00134145
fixed acidity * residual sugar;0.00217209;4.78686e-05
fixed acidity * residual sugar;0.000291879;0.000271157
fixed acidity * residual sugar;9.15091e-08;1.39429e-06
fixed acidity * residual sugar;1.45883e-07;0.00858654
fixed acidity * residual sugar;2.363e-08;0.0138721
fixed acidity * residual sugar;2.07893e-05;0.000558594
fixed acidity * residual sugar;1.47619e-07;0.0133768
fixed acidity * residual sugar;1.74352e-05;0.0126119
fixed acidity * residual sugar;0.00153427;0.00559828
fixed acidity * residual sugar;0.000331122;0.000267246
fixed acidity * residual sugar;1.02068e-09;0.0310202
fixed acidity * residual sugar;5.37048e-08;0.017256
fixed acidity * residual sugar;9.91566e-06;0.00619203
fixed acidity * residual sugar;0.0156854;0.000107395
fixed acidity * residual sugar;0.00258603;8.59258e-05
fixed acidity * residual sugar;0.000666059;0.000102468
fixed acidity * residual sugar;0.000869498;0.000293509
fixed acidity * residual sugar;3.44949e-06;0.00459522
fixed acidity * residual sugar;0.000930272;4.491e-06
fixed acidity * residual sugar;1.22124e-07;0.0584074
fixed acidity * residual sugar;0.00744596;4.33929e-05
fixed acidity * residual sugar;6.21842e-09;0.0219605
fixed acidity * residual sugar;4.65819e-08;0.0105705
fixed acidity * residual sugar;0.00112373;0.0055499
fixed acidity * residual sugar;0.0126251;1.65064e-05
fixed acidity * residual sugar;1.7834e-05;4.40308e-05
fixed acidity * residual sugar;5.42747e-09;0.0234911
fixed acidity * residual sugar;0.000751235;0.000113456
fixed acidity * residual sugar;0.0290821;0.000209199
fixed acidity * residual sugar;0.00102805;0.00225326
fixed acidity * residual sugar;0.00599041;0.00045839
fixed acidity * residual sugar;3.64936e-08;0.0430369
fixed acidity * residual sugar;4.23352e-08;0.0133139
fixed acidity * residual sugar;1.97315e-06;1.38136e-05
fixed acidity * residual sugar;7.57452e-05;0.00686261
fixed acidity * residual sugar;3.72489e-08;0.0344138
fixed acidity * residual sugar;0.0013207;0.00458245
fixed acidity * residual sugar;0.000366174;1.04269e-05
fixed acidity * residual sugar;0.00160236;0.00245181
fixed acidity * residual sugar;4.96695e-07;2.46649e-06
fixed acidity * residual sugar;0.0104402;5.92858e-07
fixed acidity * residual sugar;2.5046e-06;0.000329119
fixed acidity * residual sugar;5.87636e-08;0.013015
fixed acidity * residual sugar;0.000722033;0.00154322
fixed acidity * residual sugar;0.000351286;0.00114091
fixed acidity * residual sugar;1.35508e-08;0.0267608
fixed acidity * residual sugar;3.98703e-10;0.0317411
fixed acidity * residual sugar;5.64179e-08;0.01413
fixed acidity * residual sugar;0.00817929;1.32663e-07
fixed acidity * chlorides;0.0269358;0.000672576
fixed acidity * chlorides;0.00081488;0.00131027
fixed acidity * chlorides;9.8963e-09;0.00475075
fixed acidity * chlorides;1.66654e-05;0.00371059
fixed acidity * chlorides;0.00378219;7.717e-07
fixed acidity * chlorides;4.89658e-06;0.0027798
fixed acidity * chlorides;0.00639247;0.000771857
fixed acidity * chlorides;7.0823e-05;0.000115711
fixed acidity * chlorides;2.54755e-07;0.00386641
fixed acidity * chlorides;4.78459e-06;0.00237982
fixed acidity * chlorides;9.28414e-08;0.000335936
fixed acidity * chlorides;1.03399e-08;0.00446421
fixed acidity * chlorides;1.18567e-07;0.00638977
fixed acidity * chlorides;2.08648e-05;0.00156147
fixed acidity * chlorides;0.00326015;0.00330048
fixed acidity * chlorides;7.47842e-05;3.99662e-10
fixed acidity * chlorides;0.0153379;4.46162e-06
fixed acidity * chlorides;3.32279e-07;0.00332375
fixed acidity * chlorides;1.11731e-06;0.00131856
fixed acidity * chlorides;4.15417e-05;0.00204638
fixed acidity * chlorides;0.00994622;0.000127937
fixed acidity * chlorides;0.00956674;0.000303998
fixed acidity * chlorides;0.000215533;3.10392e-06
fixed acidity * chlorides;0.00564839;0.000129822
fixed acidity * chlorides;0.00157928;0.000324999
fixed acidity * chlorides;0.0630855;3.79363e-05
fixed acidity * chlorides;8.47257e-07;2.95104e-11
fixed acidity * chlorides;2.99586e-05;7.41771e-09
fixed acidity * chlorides;5.50007e-05;0.00140597
fixed acidity * chlorides;0.00507309;0.000744321
fixed acidity * chlorides;3.43292e-06;1.54023e-07
fixed acidity * chlorides;0.00352719;0.000433287
fixed acidity * chlorides;0.00407344;0.0019629
fixed acidity * chlorides;0.00274887;4.50952e-05
fixed acidity * chlorides;1.83861e-06;1.85388e-06
fixed acidity * chlorides;3.86891e-12;0.00205601
fixed acidity * chlorides;4.50269e-08;1.82598e-05
fixed acidity * chlorides;3.9159e-05;0.00128311
fixed acidity * chlorides;2.8777e-13;0.00492878
fixed acidity * chlorides;0.00433877;0.000304626
fixed acidity * chlorides;5.54312e-08;0.00439618
fixed acidity * chlorides;2.31378e-08;0.00660655
fixed acidity * chlorides;2.40168e-07;0.00672367
fixed acidity * chlorides;1.06452e-08;0.00505897
fixed acidity * chlorides;3.35058e-08;0.00245715
fixed acidity * chlorides;6.78387e-06;1.12212e-05
fixed acidity * chlorides;0.000696521;0.00108905
fixed acidity * chlorides;1.66986e-08;0.00765719
fixed acidity * chlorides;1.50412e-05;1.61894e-05
fixed acidity * chlorides;2.64416e-05;6.335e-06
fixed acidity * chlorides;0.00122658;0.00194885
fixed acidity * chlorides;4.62557e-06;0.00257223
fixed acidity * chlorides;0.000119571;1.04157e-06
fixed acidity * chlorides;5.92269e-08;0.00808647
fixed acidity * chlorides;0.000818849;0.00136048
fixed acidity * chlorides;1.86225e-09;0.00401054
fixed acidity * chlorides;2.14267e-07;0.00670289
fixed acidity * chlorides;0.00128993;0.00151738
fixed acidity * chlorides;0.00941766;0.00015151
fixed acidity * chlorides;4.6979e-06;0.00137327
fixed acidity * chlorides;6.56652e-06;0.00255096
fixed acidity * chlorides;0.000465573;3.32573e-05
fixed acidity * chlorides;3.06416e-06;3.4166e-07
fixed acidity * chlorides;0.00103289;1.25125e-05
fixed acidity * chlorides;0.00158056;0.00050016
fixed acidity * chlorides;0.000650393;0.000611686
fixed acidity * chlorides;1.03876e-05;0.000109852
fixed acidity * chlorides;0.00139684;0.000723844
fixed acidity * chlorides;1.32505e-05;3.33954e-05
fixed acidity * chlorides;3.21645e-06;9.13127e-07
fixed acidity * chlorides;3.22525e-07;0.00405456
fixed acidity * chlorides;1.33108e-07;0.00384479
fixed acidity * chlorides;0.00276396;0.000699223
fixed acidity * chlorides;2.68695e-05;0.00315301
fixed acidity * chlorides;0.00232483;0.000191342
fixed acidity * chlorides;6.2538e-05;0.000148792
fixed acidity * chlorides;0.00198746;9.94532e-05
fixed acidity * chlorides;1.18721e-05;8.8513e-07
fixed acidity * chlorides;0.00724355;0.000413712
fixed acidity * chlorides;0.00124742;0.00136856
fixed acidity * chlorides;0.00118052;0.00173064
fixed acidity * chlorides;2.9796e-08;0.00326576
fixed acidity * chlorides;0.00432624;0.000860299
fixed acidity * chlorides;1.05226e-08;0.00594716
fixed acidity * chlorides;1.41774e-05;0.00370157
fixed acidity * chlorides;0.00260624;0.00112373
fixed acidity * chlorides;8.57951e-09;0.00464198
fixed acidity * chlorides;2.55913e-06;0.00143826
fixed acidity * chlorides;2.72005e-07;0.00252023
fixed acidity * chlorides;0.000355386;2.66768e-05
fixed acidity * chlorides;4.95585e-06;0.00129396
fixed acidity * chlorides;0.00346641;9.99046e-05
fixed acidity * chlorides;0.00118689;0.000966904
fixed acidity * chlorides;8.80799e-07;4.16833e-08
fixed acidity * chlorides;0.00111948;0.000819794
fixed acidity * chlorides;1.4785e-10;0.00724313
fixed acidity * chlorides;0.00145393;0.000129905
fixed acidity * chlorides;0.00103576;0.00223607
fixed acidity * chlorides;6.25891e-05;0.00131413
fixed acidity * chlorides;6.93351e-09;0.00208354
fixed acidity * free sulfur dioxide;0.00154596;0.000711573
fixed acidity * free sulfur dioxide;1.37821e-06;0.0146927
fixed acidity * free sulfur dioxide;2.38384e-05;0.00120338
fixed acidity * free sulfur dioxide;0.00342824;0.000122674
fixed acidity * free sulfur dioxide;1.05536e-05;0.00539217
fixed acidity * free sulfur dioxide;6.30899e-07;0.00747542
fixed acidity * free sulfur dioxide;1.06056e-05;0.0106771
fixed acidity * free sulfur dioxide;0.0157665;0.000507986
fixed acidity * free sulfur dioxide;2.09347e-06;3.60242e-06
fixed acidity * free sulfur dioxide;1.85269e-05;0.000534477
fixed acidity * free sulfur dioxide;0.00170588;0.000768486
fixed acidity * free sulfur dioxide;0.00368463;0.00528496
fixed acidity * free sulfur dioxide;3.1317e-08;0.0185056
fixed acidity * free sulfur dioxide;4.35705e-08;0.0166418
fixed acidity * free sulfur dioxide;1.77799e-06;1.39245e-05
fixed acidity * free sulfur dioxide;0.00850496;0.00203521
fixed acidity * free sulfur dioxide;0.00320845;0.000278622
fixed acidity * free sulfur dioxide;2.82695e-05;0.000175417
fixed acidity * free sulfur dioxide;1.206e-05;0.00446854
fixed acidity * free sulfur dioxide;1.87939e-10;0.0246766
fixed acidity * free sulfur dioxide;1.73204e-05;0.006242
fixed acidity * free sulfur dioxide;0.000764913;7.00995e-05
fixed acidity * free sulfur dioxide;0.00262962;0.00224774
fixed acidity * free sulfur dioxide;0.00141154;0.000503156
fixed acidity * free sulfur dioxide;2.53839e-08;0.0277996
fixed acidity * free sulfur dioxide;9.32374e-11;0.0203033
fixed acidity * free sulfur dioxide;0.00657428;0.000154308
fixed acidity * free sulfur dioxide;1.0264e-07;0.00992278
fixed acidity * free sulfur dioxide;3.27418e-09;0.0195224
fixed acidity * free sulfur dioxide;4.5279e-08;0.0446603
fixed acidity * free sulfur dioxide;0.000156708;0.000664066
fixed acidity * free sulfur dioxide;1.87901e-05;2.55967e-05
fixed acidity * free sulfur dioxide;0.00196356;0.000431381
fixed acidity * free sulfur dioxide;9.68058e-08;0.0134924
fixed acidity * free sulfur dioxide;0.000519292;0.0048707
fixed acidity * free sulfur dioxide;3.45754e-05;0.00153297
fixed acidity * free sulfur dioxide;0.0042913;0.00194746
fixed acidity * free sulfur dioxide;0.00408562;0.000563343
fixed acidity * free sulfur dioxide;2.23176e-05;0.00015931
fixed acidity * free sulfur dioxide;0.0149603;0.000174123
fixed acidity * free sulfur dioxide;0.00429836;0.00146586
fixed acidity * free sulfur dioxide;1.10223e-09;0.0319707
fixed acidity * free sulfur dioxide;1.03597e-07;0.0119174
fixed acidity * free sulfur dioxide;0.000382803;0.00253021
fixed acidity * free sulfur dioxide;0.00427902;0.000992217
fixed acidity * free sulfur dioxide;0.0011962;0.000791035
fixed acidity * free sulfur dioxide;0.00381226;0.00356545
fixed acidity * free sulfur dioxide;9.48132e-08;0.0146607
fixed acidity * free sulfur dioxide;1.50532e-05;0.00640201
fixed acidity * free sulfur dioxide;0.00235354;0.00377284
fixed acidity * free sulfur dioxide;0.00194057;0.000689932
fixed acidity * free sulfur dioxide;2.27765e-08;0.0125433
fixed acidity * free sulfur dioxide;3.98397e-06;2.51048e-06
fixed acidity * free sulfur dioxide;0.00123052;0.00113754
fixed acidity * free sulfur dioxide;7.09324e-09;0.0170842
fixed acidity * free sulfur dioxide;0.00164087;0.000925259
fixed acidity * free sulfur dioxide;0.00207618;0.00323269
fixed acidity * free sulfur dioxide;4.36942e-09;0.0323814
fixed acidity * free sulfur dioxide;4.45223e-05;0.00219884
fixed acidity * free sulfur dioxide;0.00122698;0.004235
fixed acidity * free sulfur dioxide;5.54312e-08;0.0159452
fixed acidity * free sulfur dioxide;1.19526e-08;0.000547813
fixed acidity * free sulfur dioxide;0.001327;0.00353353
fixed acidity * free sulfur dioxide;1.68994e-08;0.0256736
fixed acidity * free sulfur dioxide;6.23755e-06;4.40774e-05
fixed acidity * free sulfur dioxide;9.84072e-08;0.0135269
fixed acidity * free sulfur dioxide;1.02831e-07;0.0150643
fixed acidity * free sulfur dioxide;2.41807e-09;0.0248753
fixed acidity * free sulfur dioxide;8.45408e-07;1.10833e-05
fixed acidity * free sulfur dioxide;1.99721e-08;0.0197856
fixed acidity * free sulfur dioxide;2.94245e-05;0.0108496
fixed acidity * free sulfur dioxide;1.6053e-07;0.0180986
fixed acidity * free sulfur dioxide;5.82077e-11;0.0211102
fixed acidity * free sulfur dioxide;4.85053e-08;0.0129922
fixed acidity * free sulfur dioxide;0.00759236;0.00181966
fixed acidity * free sulfur dioxide;0.00872501;0.000613814
fixed acidity * free sulfur dioxide;2.5746e-08;0.0137605
fixed acidity * free sulfur dioxide;0.00112997;0.00153604
fixed acidity * free sulfur dioxide;0.00293328;0.000463541
fixed acidity * free sulfur dioxide;0.000339221;0.000317218
fixed acidity * free sulfur dioxide;1.87775e-05;6.55149e-07
fixed acidity * free sulfur dioxide;7.84127e-08;0.0423673
fixed acidity * free sulfur dioxide;1.50102e-09;0.0283056
fixed acidity * free sulfur dioxide;4.30743e-08;0.0174906
fixed acidity * free sulfur dioxide;6.62242e-07;0.00829148
fixed acidity * free sulfur dioxide;0.00446376;0.00215578
fixed acidity * free sulfur dioxide;0.000815142;0.000548071
fixed acidity * free sulfur dioxide;8.2511e-06;1.38661e-05
fixed acidity * free sulfur dioxide;1.71951e-10;0.0256294
fixed acidity * free sulfur dioxide;1.55696e-09;0.0213154
fixed acidity * free sulfur dioxide;0.00836478;0.0015361
fixed acidity * free sulfur dioxide;0.0028992;0.00093316
fixed acidity * free sulfur dioxide;3.36062e-06;0.00990025
fixed acidity * free sulfur dioxide;0.00231231;0.00158421
fixed acidity * free sulfur dioxide;1.81458e-06;0.0072968
fixed acidity * free sulfur dioxide;0.00898206;0.00021743
fixed acidity * free sulfur dioxide;0.00696405;0.000592252
fixed acidity * free sulfur dioxide;0.00328004;0.000292551
fixed acidity * free sulfur dioxide;2.26816e-05;0.00022338
fixed acidity * free sulfur dioxide;2.53592e-05;0.0001704
fixed acidity * total sulfur dioxide;0.00424674;0.0681634
fixed acidity * total sulfur dioxide;1.13578e-08;0.931855
fixed acidity * total sulfur dioxide;9.65292e-13;0
fixed acidity * total sulfur dioxide;3.18467e-08;1.60921
fixed acidity * total sulfur dioxide;5.44532e-08;0.943624
fixed acidity * total sulfur dioxide;2.43263e-05;0.329085
fixed acidity * total sulfur dioxide;5.05157e-07;0.000169198
fixed acidity * total sulfur dioxide;6.20433e-07;0.390405
fixed acidity * total sulfur dioxide;0.00306622;0.185005
fixed acidity * total sulfur dioxide;0.0026421;0.0169664
fixed acidity * total sulfur dioxide;0.00245255;0.0701111
fixed acidity * total sulfur dioxide;0.0011677;0.116544
fixed acidity * total sulfur dioxide;3.97032e-05;0.701184
fixed acidity * total sulfur dioxide;5.14401e-06;0.000446289
fixed acidity * total sulfur dioxide;0.00144142;0.284689
fixed acidity * total sulfur dioxide;1.05138e-07;0.631192
fixed acidity * total sulfur dioxide;5.77357e-07;0.419047
fixed acidity * total sulfur dioxide;0.000291438;0.0865373
