"exp_name";"mse_hist";"mse_sketch"
fixed acidity * volatile acidity;0.000000;0.000015
fixed acidity * volatile acidity;0.000001;25.896269
fixed acidity * volatile acidity;0.000001;0.013755
fixed acidity * volatile acidity;0.000342;0.119753
fixed acidity * volatile acidity;0.000000;139.215027
fixed acidity * volatile acidity;0.000000;128.624313
fixed acidity * volatile acidity;0.001136;3.654693
fixed acidity * volatile acidity;0.001259;19.316277
fixed acidity * volatile acidity;0.000038;0.122620
fixed acidity * volatile acidity;0.001544;10.681148
fixed acidity * volatile acidity;0.000025;43.480591
fixed acidity * volatile acidity;0.000128;0.366811
fixed acidity * volatile acidity;0.000280;0.125162
fixed acidity * volatile acidity;0.000068;15.177773
fixed acidity * volatile acidity;0.000000;97.702446
fixed acidity * volatile acidity;0.000000;63.707733
fixed acidity * volatile acidity;0.000461;24.661299
fixed acidity * volatile acidity;0.000027;14.204536
fixed acidity * volatile acidity;0.000059;11.395308
fixed acidity * volatile acidity;0.000001;0.478321
fixed acidity * volatile acidity;0.001324;0.327877
fixed acidity * volatile acidity;0.000007;0.187744
fixed acidity * volatile acidity;0.000016;32.298382
fixed acidity * volatile acidity;0.005617;24.104395
fixed acidity * volatile acidity;0.000022;45.988373
fixed acidity * volatile acidity;0.000058;1.267151
fixed acidity * volatile acidity;0.000009;42.284355
fixed acidity * volatile acidity;0.000455;11.331097
fixed acidity * volatile acidity;0.000000;161.099808
fixed acidity * volatile acidity;0.003918;6.081416
fixed acidity * volatile acidity;0.000000;112.968987
fixed acidity * volatile acidity;0.000949;20.487909
fixed acidity * volatile acidity;0.001658;6.247799
fixed acidity * volatile acidity;0.000000;62.079975
fixed acidity * volatile acidity;0.000020;0.938872
fixed acidity * volatile acidity;0.000012;0.233876
fixed acidity * volatile acidity;0.001597;2.091429
fixed acidity * citric acid;0.000000;140.815155
fixed acidity * citric acid;0.002063;6.338212
fixed acidity * citric acid;0.000669;0.686234
fixed acidity * citric acid;0.000020;0.105544
fixed acidity * citric acid;0.000039;6.080492
fixed acidity * citric acid;0.000027;0.493185
fixed acidity * citric acid;0.000206;0.048513
fixed acidity * citric acid;0.003316;10.765988
fixed acidity * citric acid;0.000002;1.712808
fixed acidity * citric acid;0.000261;0.717835
fixed acidity * citric acid;0.000000;88.656792
fixed acidity * citric acid;0.000000;43.691628
fixed acidity * citric acid;0.001160;30.993362
fixed acidity * citric acid;0.006762;7.095966
fixed acidity * citric acid;0.004015;1.301017
fixed acidity * citric acid;0.000622;7.493931
fixed acidity * citric acid;0.000101;3.359941
fixed acidity * citric acid;0.000002;48.011990
fixed acidity * citric acid;0.003996;6.221848
fixed acidity * citric acid;0.000000;45.653557
fixed acidity * citric acid;0.000003;0.002630
fixed acidity * citric acid;0.000000;108.020287
fixed acidity * citric acid;0.000013;0.106628
fixed acidity * citric acid;0.005779;12.274133
fixed acidity * citric acid;0.000934;23.150188
fixed acidity * citric acid;0.000138;12.088124
fixed acidity * citric acid;0.000079;22.284472
fixed acidity * citric acid;0.000000;124.142975
fixed acidity * citric acid;0.000272;0.721295
fixed acidity * citric acid;0.001420;26.434816
fixed acidity * citric acid;0.000260;0.054243
fixed acidity * citric acid;0.000024;0.230974
fixed acidity * citric acid;0.003258;4.303153
fixed acidity * citric acid;0.000019;0.212206
fixed acidity * citric acid;0.000010;0.000009
fixed acidity * citric acid;0.000000;75.513046
fixed acidity * citric acid;0.000001;0.035604
fixed acidity * citric acid;0.000666;0.134831
fixed acidity * citric acid;0.000003;0.096545
fixed acidity * citric acid;0.000001;35.655087
fixed acidity * citric acid;0.000585;23.632595
fixed acidity * citric acid;0.000000;101.082169
fixed acidity * citric acid;0.001435;6.847369
fixed acidity * citric acid;0.000000;141.309448
fixed acidity * citric acid;0.001381;9.979613
fixed acidity * citric acid;0.000000;82.291954
fixed acidity * citric acid;0.000462;17.784765
fixed acidity * citric acid;0.004258;6.704585
fixed acidity * citric acid;0.001416;4.497669
fixed acidity * citric acid;0.000000;134.685287
fixed acidity * citric acid;0.004986;16.042261
fixed acidity * citric acid;0.000469;7.444499
fixed acidity * citric acid;0.000190;37.939278
fixed acidity * citric acid;0.001151;10.841166
fixed acidity * citric acid;0.000365;5.817175
fixed acidity * citric acid;0.000096;0.143784
fixed acidity * citric acid;0.000000;101.367310
fixed acidity * citric acid;0.000981;29.786747
fixed acidity * citric acid;0.000011;2.446714
fixed acidity * citric acid;0.003461;4.988781
fixed acidity * citric acid;0.004598;8.628018
fixed acidity * citric acid;0.000000;37.674435
fixed acidity * citric acid;0.000004;49.506165
fixed acidity * citric acid;0.003038;5.812175
fixed acidity * citric acid;0.000040;0.129616
fixed acidity * citric acid;0.000000;46.427471
fixed acidity * citric acid;0.000011;5.255095
fixed acidity * citric acid;0.001679;26.399813
fixed acidity * citric acid;0.000015;0.164715
fixed acidity * citric acid;0.000000;66.190903
fixed acidity * citric acid;0.000000;67.868477
fixed acidity * citric acid;0.000000;46.291008
fixed acidity * citric acid;0.000815;14.866053
fixed acidity * citric acid;0.000001;0.020653
fixed acidity * citric acid;0.003154;2.382038
fixed acidity * citric acid;0.004665;6.569547
fixed acidity * citric acid;0.000001;0.030167
fixed acidity * citric acid;0.004256;7.077025
fixed acidity * citric acid;0.000006;33.143215
fixed acidity * citric acid;0.000038;0.016405
fixed acidity * citric acid;0.000845;1.556596
fixed acidity * citric acid;0.000002;19.417645
fixed acidity * citric acid;0.003463;9.372274
fixed acidity * citric acid;0.000014;19.731159
fixed acidity * citric acid;0.000004;0.091881
fixed acidity * citric acid;0.000000;126.875870
fixed acidity * citric acid;0.003738;11.935074
fixed acidity * citric acid;0.000869;20.437504
fixed acidity * citric acid;0.001317;3.458673
fixed acidity * citric acid;0.001936;9.689453
fixed acidity * citric acid;0.000061;20.382984
fixed acidity * citric acid;0.000547;19.796268
fixed acidity * citric acid;0.006739;12.715902
fixed acidity * citric acid;0.000009;0.009533
fixed acidity * citric acid;0.000476;7.340657
fixed acidity * citric acid;0.000019;0.923517
fixed acidity * citric acid;0.000000;65.228851
fixed acidity * citric acid;0.000148;0.049775
fixed acidity * citric acid;0.000046;0.016026
fixed acidity * citric acid;0.004281;4.913658
fixed acidity * residual sugar;0.000002;16.401173
fixed acidity * residual sugar;0.000015;0.599177
fixed acidity * residual sugar;0.000012;0.114102
fixed acidity * residual sugar;0.000288;9.758836
fixed acidity * residual sugar;0.000000;161.043381
fixed acidity * residual sugar;0.000016;0.233478
fixed acidity * residual sugar;0.001111;11.295011
fixed acidity * residual sugar;0.000001;1.843067
fixed acidity * residual sugar;0.009624;1.469325
fixed acidity * residual sugar;0.000000;45.121227
fixed acidity * residual sugar;0.000000;127.898659
fixed acidity * residual sugar;0.001381;18.524851
fixed acidity * residual sugar;0.000039;31.250544
fixed acidity * residual sugar;0.000000;76.113617
fixed acidity * residual sugar;0.000094;2.132312
fixed acidity * residual sugar;0.002361;0.953201
fixed acidity * residual sugar;0.000962;3.047331
fixed acidity * residual sugar;0.005050;10.842874
fixed acidity * residual sugar;0.023007;0.186669
fixed acidity * residual sugar;0.000000;55.389942
fixed acidity * residual sugar;0.000000;0.039884
fixed acidity * residual sugar;0.000000;0.002772
fixed acidity * residual sugar;0.000028;0.837901
fixed acidity * residual sugar;0.000636;3.601175
fixed acidity * residual sugar;0.000898;30.583048
fixed acidity * residual sugar;0.003073;3.581842
fixed acidity * residual sugar;0.000000;84.035881
fixed acidity * residual sugar;0.000090;10.429669
fixed acidity * residual sugar;0.000026;36.269558
fixed acidity * residual sugar;0.000019;0.081563
fixed acidity * residual sugar;0.000454;6.690479
fixed acidity * residual sugar;0.000000;17.723057
fixed acidity * residual sugar;0.031848;0.039441
fixed acidity * residual sugar;0.000001;0.000127
fixed acidity * residual sugar;0.000022;1.090127
fixed acidity * residual sugar;0.004602;0.564432
fixed acidity * residual sugar;0.000000;82.605881
fixed acidity * residual sugar;0.000007;12.135668
fixed acidity * residual sugar;0.000000;58.260948
fixed acidity * residual sugar;0.002248;0.543998
fixed acidity * residual sugar;0.000020;36.801788
fixed acidity * residual sugar;0.000505;4.030382
fixed acidity * residual sugar;0.000019;15.194971
fixed acidity * residual sugar;0.000197;1.146780
fixed acidity * residual sugar;0.000001;1.255733
fixed acidity * residual sugar;0.000247;42.790462
fixed acidity * residual sugar;0.000274;3.689803
fixed acidity * residual sugar;0.003837;1.334044
fixed acidity * residual sugar;0.004286;1.373898
fixed acidity * residual sugar;0.002141;1.966108
fixed acidity * residual sugar;0.003317;21.321705
fixed acidity * residual sugar;0.002595;1.264578
fixed acidity * residual sugar;0.000000;70.487961
fixed acidity * residual sugar;0.000001;17.502138
fixed acidity * residual sugar;0.000026;57.124496
fixed acidity * residual sugar;0.004251;0.545601
fixed acidity * residual sugar;0.009216;0.465301
fixed acidity * residual sugar;0.000471;1.585874
fixed acidity * residual sugar;0.000005;47.714764
fixed acidity * residual sugar;0.000869;15.266447
fixed acidity * residual sugar;0.000390;37.999901
fixed acidity * residual sugar;0.000451;6.377630
fixed acidity * residual sugar;0.000012;0.492460
fixed acidity * residual sugar;0.000044;3.952186
fixed acidity * residual sugar;0.000202;13.864547
fixed acidity * residual sugar;0.000039;19.152401
fixed acidity * residual sugar;0.000000;145.765823
fixed acidity * residual sugar;0.000000;39.739117
fixed acidity * residual sugar;0.000000;25.924337
fixed acidity * residual sugar;0.000249;13.920377
fixed acidity * residual sugar;0.001606;10.894296
fixed acidity * residual sugar;0.003365;0.247301
fixed acidity * residual sugar;0.000013;43.015259
fixed acidity * residual sugar;0.004156;0.266560
fixed acidity * residual sugar;0.000005;48.028690
fixed acidity * residual sugar;0.005170;0.690247
fixed acidity * residual sugar;0.000201;9.100091
fixed acidity * residual sugar;0.000012;15.383157
fixed acidity * residual sugar;0.000923;10.406819
fixed acidity * residual sugar;0.000000;47.182812
fixed acidity * residual sugar;0.000000;31.453796
fixed acidity * residual sugar;0.000008;0.286520
fixed acidity * residual sugar;0.005419;16.374611
fixed acidity * residual sugar;0.005458;0.055147
fixed acidity * residual sugar;0.003636;0.695908
fixed acidity * residual sugar;0.005282;13.650179
fixed acidity * residual sugar;0.000000;54.630119
fixed acidity * residual sugar;0.000161;15.227987
fixed acidity * residual sugar;0.001145;0.804973
fixed acidity * residual sugar;0.026795;0.015868
fixed acidity * residual sugar;0.000349;5.280660
fixed acidity * residual sugar;0.000017;0.739013
fixed acidity * residual sugar;0.000010;12.692556
fixed acidity * residual sugar;0.005447;5.785796
fixed acidity * residual sugar;0.001560;0.405011
fixed acidity * residual sugar;0.000925;0.450604
fixed acidity * residual sugar;0.000038;4.172036
fixed acidity * residual sugar;0.000000;160.804031
fixed acidity * residual sugar;0.000024;0.034622
fixed acidity * residual sugar;0.000012;26.470177
fixed acidity * chlorides;0.000885;3.063498
fixed acidity * chlorides;0.000018;0.024256
fixed acidity * chlorides;0.000000;160.982529
fixed acidity * chlorides;0.000014;8.724200
fixed acidity * chlorides;0.000006;0.293909
fixed acidity * chlorides;0.000640;29.246258
fixed acidity * chlorides;0.000093;1.442528
fixed acidity * chlorides;0.001018;19.966637
fixed acidity * chlorides;0.000000;90.526810
fixed acidity * chlorides;0.001563;4.024032
fixed acidity * chlorides;0.000000;43.870338
fixed acidity * chlorides;0.000030;7.898316
fixed acidity * chlorides;0.000000;51.605061
fixed acidity * chlorides;0.002753;5.762603
fixed acidity * chlorides;0.044526;0.918854
fixed acidity * chlorides;0.000647;1.322749
fixed acidity * chlorides;0.002901;3.317883
fixed acidity * chlorides;0.000709;3.753749
fixed acidity * chlorides;0.001116;10.835659
fixed acidity * chlorides;0.000043;5.480679
fixed acidity * chlorides;0.000000;200.212311
fixed acidity * chlorides;0.001338;0.027036
fixed acidity * chlorides;0.000703;20.778790
fixed acidity * chlorides;0.000000;20.401218
fixed acidity * chlorides;0.012278;0.036082
fixed acidity * chlorides;0.044937;0.101183
fixed acidity * chlorides;0.000001;11.098405
fixed acidity * chlorides;0.004576;6.111805
fixed acidity * chlorides;0.000000;52.279270
fixed acidity * chlorides;0.001852;16.848810
fixed acidity * chlorides;0.000017;32.308346
fixed acidity * chlorides;0.000000;187.560623
fixed acidity * chlorides;0.000000;40.060863
fixed acidity * chlorides;0.002507;0.303707
fixed acidity * chlorides;0.000515;27.468462
fixed acidity * chlorides;0.001200;4.911508
fixed acidity * chlorides;0.000000;56.921257
fixed acidity * chlorides;0.000349;3.030949
fixed acidity * chlorides;0.000883;0.088026
fixed acidity * chlorides;0.000000;30.257963
fixed acidity * chlorides;0.000517;1.397648
fixed acidity * chlorides;0.000028;42.891384
fixed acidity * chlorides;0.000000;115.162933
fixed acidity * chlorides;0.000442;7.112695
fixed acidity * chlorides;0.000414;13.211926
fixed acidity * chlorides;0.001812;31.139284
fixed acidity * chlorides;0.003342;1.837534
fixed acidity * chlorides;0.008717;5.059372
fixed acidity * chlorides;0.015664;1.296952
fixed acidity * chlorides;0.013980;0.624086
fixed acidity * chlorides;0.000000;119.760223
fixed acidity * chlorides;0.000055;31.728754
fixed acidity * chlorides;0.002356;24.903458
fixed acidity * chlorides;0.000005;0.139709
fixed acidity * chlorides;0.000000;121.284286
fixed acidity * chlorides;0.000010;0.021557
fixed acidity * chlorides;0.004136;4.052151
fixed acidity * chlorides;0.000000;172.466583
fixed acidity * chlorides;0.011424;0.775327
fixed acidity * chlorides;0.000000;83.409348
fixed acidity * chlorides;0.000000;108.200539
fixed acidity * chlorides;0.000000;158.224075
fixed acidity * chlorides;0.002990;18.040604
fixed acidity * chlorides;0.000005;0.000377
fixed acidity * chlorides;0.000000;33.590641
fixed acidity * chlorides;0.000027;10.798208
fixed acidity * chlorides;0.002809;4.943885
fixed acidity * chlorides;0.000024;22.694359
fixed acidity * chlorides;0.000002;34.308872
fixed acidity * chlorides;0.000014;1.544026
fixed acidity * chlorides;0.009452;1.117137
fixed acidity * chlorides;0.000000;30.874178
fixed acidity * chlorides;0.000000;64.125046
fixed acidity * chlorides;0.000628;8.081006
fixed acidity * chlorides;0.054465;0.789403
fixed acidity * chlorides;0.002618;4.258880
fixed acidity * chlorides;0.000020;0.040589
fixed acidity * chlorides;0.000843;3.513094
fixed acidity * chlorides;0.000012;0.069822
fixed acidity * chlorides;0.000703;44.660316
fixed acidity * chlorides;0.000000;62.771992
fixed acidity * chlorides;0.000000;129.049072
fixed acidity * chlorides;0.001013;6.718593
fixed acidity * chlorides;0.033872;0.026645
fixed acidity * chlorides;0.000000;0.002982
fixed acidity * chlorides;0.000002;12.161978
fixed acidity * chlorides;0.000000;15.401945
fixed acidity * chlorides;0.000000;69.773849
fixed acidity * chlorides;0.000000;22.031696
fixed acidity * chlorides;0.000001;0.024593
fixed acidity * chlorides;0.000584;5.077688
fixed acidity * chlorides;0.000001;53.091061
fixed acidity * chlorides;0.000039;6.240579
fixed acidity * chlorides;0.000000;72.089485
fixed acidity * chlorides;0.000001;9.594483
fixed acidity * chlorides;0.000016;11.812360
fixed acidity * chlorides;0.000001;0.004704
fixed acidity * chlorides;0.003802;3.913231
fixed acidity * chlorides;0.000000;75.461090
fixed acidity * chlorides;0.000556;33.370361
fixed acidity * free sulfur dioxide;0.000147;0.098430
fixed acidity * free sulfur dioxide;0.000004;0.000293
fixed acidity * free sulfur dioxide;0.001038;0.002595
fixed acidity * free sulfur dioxide;0.000014;11.274633
fixed acidity * free sulfur dioxide;0.007133;12.248729
fixed acidity * free sulfur dioxide;0.000000;117.210312
fixed acidity * free sulfur dioxide;0.000000;212.193054
fixed acidity * free sulfur dioxide;0.002853;4.764753
fixed acidity * free sulfur dioxide;0.000779;0.037272
fixed acidity * free sulfur dioxide;0.002516;8.204649
fixed acidity * free sulfur dioxide;0.000128;23.138681
fixed acidity * free sulfur dioxide;0.003525;2.303938
fixed acidity * free sulfur dioxide;0.003347;3.011657
fixed acidity * free sulfur dioxide;0.000000;157.699524
fixed acidity * free sulfur dioxide;0.004355;0.656828
fixed acidity * free sulfur dioxide;0.000000;28.176388
fixed acidity * free sulfur dioxide;0.000566;31.088306
fixed acidity * free sulfur dioxide;0.001182;28.291845
fixed acidity * free sulfur dioxide;0.016131;0.506318
fixed acidity * free sulfur dioxide;0.000572;0.387950
fixed acidity * free sulfur dioxide;0.003934;0.854670
fixed acidity * free sulfur dioxide;0.000000;0.003973
fixed acidity * free sulfur dioxide;0.000005;0.025330
fixed acidity * free sulfur dioxide;0.004246;1.198442
fixed acidity * free sulfur dioxide;0.002510;4.634556
fixed acidity * free sulfur dioxide;0.000027;1.229482
fixed acidity * free sulfur dioxide;0.000228;1.727955
fixed acidity * free sulfur dioxide;0.000014;0.198228
fixed acidity * free sulfur dioxide;0.000000;103.038681
fixed acidity * free sulfur dioxide;0.001213;39.065289
fixed acidity * free sulfur dioxide;0.003939;0.443631
fixed acidity * free sulfur dioxide;0.004354;9.582968
fixed acidity * free sulfur dioxide;0.004756;6.104974
fixed acidity * free sulfur dioxide;0.000207;0.448326
fixed acidity * free sulfur dioxide;0.000000;47.890949
fixed acidity * free sulfur dioxide;0.000568;11.666738
fixed acidity * free sulfur dioxide;0.000006;16.119497
fixed acidity * free sulfur dioxide;0.000287;7.555318
fixed acidity * free sulfur dioxide;0.000000;25.439619
fixed acidity * free sulfur dioxide;0.000000;157.330658
fixed acidity * free sulfur dioxide;0.000000;228.451340
fixed acidity * free sulfur dioxide;0.000051;4.768755
fixed acidity * free sulfur dioxide;0.000998;7.999351
fixed acidity * free sulfur dioxide;0.010818;0.083783
fixed acidity * free sulfur dioxide;0.010203;1.765159
fixed acidity * free sulfur dioxide;0.000000;99.584404
fixed acidity * free sulfur dioxide;0.001128;3.950229
fixed acidity * free sulfur dioxide;0.000002;6.019933
fixed acidity * free sulfur dioxide;0.000024;0.896452
fixed acidity * free sulfur dioxide;0.000000;103.852730
fixed acidity * free sulfur dioxide;0.000000;0.040301
fixed acidity * free sulfur dioxide;0.000490;26.808218
fixed acidity * free sulfur dioxide;0.000026;33.914761
fixed acidity * free sulfur dioxide;0.004795;0.710402
fixed acidity * free sulfur dioxide;0.000538;1.126266
fixed acidity * free sulfur dioxide;0.000011;0.027167
fixed acidity * free sulfur dioxide;0.002544;7.210843
fixed acidity * free sulfur dioxide;0.000798;14.161530
fixed acidity * free sulfur dioxide;0.000863;0.358307
fixed acidity * free sulfur dioxide;0.000018;37.488434
fixed acidity * free sulfur dioxide;0.001444;8.762383
fixed acidity * free sulfur dioxide;0.001623;18.827238
fixed acidity * free sulfur dioxide;0.000000;61.060074
fixed acidity * free sulfur dioxide;0.001056;26.767630
fixed acidity * free sulfur dioxide;0.000836;0.044091
fixed acidity * free sulfur dioxide;0.000017;19.275921
fixed acidity * free sulfur dioxide;0.003007;1.714963
fixed acidity * free sulfur dioxide;0.000009;0.364550
fixed acidity * free sulfur dioxide;0.000008;0.088114
fixed acidity * free sulfur dioxide;0.000010;13.390582
fixed acidity * free sulfur dioxide;0.000000;99.464203
fixed acidity * free sulfur dioxide;0.000437;43.667519
fixed acidity * free sulfur dioxide;0.000032;61.176403
fixed acidity * free sulfur dioxide;0.000087;30.474659
fixed acidity * free sulfur dioxide;0.000002;0.009868
fixed acidity * free sulfur dioxide;0.001187;9.511958
fixed acidity * free sulfur dioxide;0.000012;55.222309
fixed acidity * free sulfur dioxide;0.000369;3.392534
fixed acidity * free sulfur dioxide;0.000173;13.404114
fixed acidity * free sulfur dioxide;0.001218;10.998000
fixed acidity * free sulfur dioxide;0.003460;5.468220
fixed acidity * free sulfur dioxide;0.000000;151.484100
fixed acidity * free sulfur dioxide;0.000027;61.793636
fixed acidity * free sulfur dioxide;0.000000;33.675781
fixed acidity * free sulfur dioxide;0.005282;7.946916
fixed acidity * free sulfur dioxide;0.010383;0.139324
fixed acidity * free sulfur dioxide;0.001035;5.194057
fixed acidity * free sulfur dioxide;0.001091;0.010862
fixed acidity * free sulfur dioxide;0.001106;4.219634
fixed acidity * free sulfur dioxide;0.000000;20.289045
fixed acidity * free sulfur dioxide;0.009218;2.699408
fixed acidity * free sulfur dioxide;0.000276;2.358369
fixed acidity * free sulfur dioxide;0.006614;1.283894
fixed acidity * free sulfur dioxide;0.000024;11.776575
fixed acidity * free sulfur dioxide;0.000000;96.945869
fixed acidity * free sulfur dioxide;0.000000;32.241653
fixed acidity * free sulfur dioxide;0.001540;4.667548
fixed acidity * free sulfur dioxide;0.000167;10.095664
fixed acidity * free sulfur dioxide;0.000000;107.605125
fixed acidity * free sulfur dioxide;0.000024;0.199197
fixed acidity * total sulfur dioxide;0.000935;0.634613
fixed acidity * total sulfur dioxide;0.000741;3.994635
fixed acidity * total sulfur dioxide;0.000049;0.793939
fixed acidity * total sulfur dioxide;0.000000;99.265785
fixed acidity * total sulfur dioxide;0.000009;36.231087
fixed acidity * total sulfur dioxide;0.000000;0.037868
fixed acidity * total sulfur dioxide;0.000000;147.603714
fixed acidity * total sulfur dioxide;0.002618;11.203746
fixed acidity * total sulfur dioxide;0.000003;0.112471
fixed acidity * total sulfur dioxide;0.003946;5.368915
fixed acidity * total sulfur dioxide;0.000964;2.801589
fixed acidity * total sulfur dioxide;0.000030;1.523529
fixed acidity * total sulfur dioxide;0.000423;28.712934
fixed acidity * total sulfur dioxide;0.000002;49.589561
fixed acidity * total sulfur dioxide;0.001154;11.502201
fixed acidity * total sulfur dioxide;0.000000;75.555748
fixed acidity * total sulfur dioxide;0.000017;0.877098
fixed acidity * total sulfur dioxide;0.000081;16.051880
fixed acidity * total sulfur dioxide;0.000000;0.600611
fixed acidity * total sulfur dioxide;0.000178;8.144119
fixed acidity * total sulfur dioxide;0.000000;0.006559
fixed acidity * total sulfur dioxide;0.000000;128.643234
fixed acidity * total sulfur dioxide;0.000002;0.290191
fixed acidity * total sulfur dioxide;0.000649;10.207679
fixed acidity * total sulfur dioxide;0.000000;164.903519
fixed acidity * total sulfur dioxide;0.000000;0.012284
fixed acidity * total sulfur dioxide;0.000000;0.001652
fixed acidity * total sulfur dioxide;0.000001;88.458145
fixed acidity * total sulfur dioxide;0.000737;2.228201
fixed acidity * total sulfur dioxide;0.000000;57.716953
fixed acidity * total sulfur dioxide;0.000411;1.548150
fixed acidity * total sulfur dioxide;0.000475;0.868665
fixed acidity * total sulfur dioxide;0.000022;49.026699
fixed acidity * total sulfur dioxide;0.000000;62.411480
fixed acidity * total sulfur dioxide;0.003827;8.037216
fixed acidity * total sulfur dioxide;0.003145;1.720514
fixed acidity * total sulfur dioxide;0.004337;2.025693
fixed acidity * total sulfur dioxide;0.000014;0.274259
fixed acidity * total sulfur dioxide;0.001265;20.823029
fixed acidity * total sulfur dioxide;0.000026;28.272694
fixed acidity * total sulfur dioxide;0.000012;65.077911
fixed acidity * total sulfur dioxide;0.000030;0.653241
fixed acidity * total sulfur dioxide;0.000000;118.631638
fixed acidity * total sulfur dioxide;0.001328;15.789288
fixed acidity * total sulfur dioxide;0.000483;25.304688
fixed acidity * total sulfur dioxide;0.000000;0.005084
fixed acidity * total sulfur dioxide;0.000098;32.590401
fixed acidity * total sulfur dioxide;0.001911;4.377757
fixed acidity * total sulfur dioxide;0.004330;8.535076
fixed acidity * total sulfur dioxide;0.000362;1.791899
fixed acidity * total sulfur dioxide;0.000000;98.450645
fixed acidity * total sulfur dioxide;0.000090;4.731691
fixed acidity * total sulfur dioxide;0.000000;94.211220
fixed acidity * total sulfur dioxide;0.000094;23.775747
fixed acidity * total sulfur dioxide;0.003086;13.302514
fixed acidity * total sulfur dioxide;0.000000;123.555817
fixed acidity * total sulfur dioxide;0.000023;54.429947
fixed acidity * total sulfur dioxide;0.000190;24.230406
fixed acidity * total sulfur dioxide;0.002920;2.110759
fixed acidity * total sulfur dioxide;0.000559;55.630039
fixed acidity * total sulfur dioxide;0.000030;0.266229
fixed acidity * total sulfur dioxide;0.001678;11.939046
fixed acidity * total sulfur dioxide;0.001093;27.343559
fixed acidity * total sulfur dioxide;0.000000;93.093674
fixed acidity * total sulfur dioxide;0.001356;3.141049
fixed acidity * total sulfur dioxide;0.000000;0.005754
fixed acidity * total sulfur dioxide;0.000062;56.074657
fixed acidity * total sulfur dioxide;0.000000;128.708527
fixed acidity * total sulfur dioxide;0.003852;7.097469
fixed acidity * total sulfur dioxide;0.000218;1.367147
fixed acidity * total sulfur dioxide;0.000343;39.207855
fixed acidity * total sulfur dioxide;0.000022;0.205989
fixed acidity * total sulfur dioxide;0.000033;0.706168
fixed acidity * total sulfur dioxide;0.000424;7.884312
fixed acidity * total sulfur dioxide;0.000238;5.449159
fixed acidity * total sulfur dioxide;0.000000;75.405128
fixed acidity * total sulfur dioxide;0.000484;9.236372
fixed acidity * total sulfur dioxide;0.000001;0.109613
fixed acidity * total sulfur dioxide;0.000000;0.027265
