"exp_name";"mse_hist";"mse_sketch"
fixed acidity * volatile acidity;0.000714;4844.595215
fixed acidity * volatile acidity;0.000006;11.246195
fixed acidity * volatile acidity;0.000000;21973.714844
fixed acidity * volatile acidity;0.001235;5924.831055
fixed acidity * volatile acidity;0.001021;1637.759888
fixed acidity * volatile acidity;0.000012;5612.501953
fixed acidity * volatile acidity;0.000000;0.011111
fixed acidity * volatile acidity;0.000027;5830.242676
fixed acidity * volatile acidity;0.001567;2333.960205
fixed acidity * volatile acidity;0.000616;284.042542
fixed acidity * volatile acidity;0.000000;2.964635
fixed acidity * volatile acidity;0.000002;4574.462402
fixed acidity * volatile acidity;0.000129;74.756958
fixed acidity * volatile acidity;0.000000;0.005624
fixed acidity * volatile acidity;0.000070;1874.479370
fixed acidity * volatile acidity;0.002823;4009.207764
fixed acidity * volatile acidity;0.004057;629.715698
fixed acidity * volatile acidity;0.000091;77.621063
fixed acidity * volatile acidity;0.004777;2464.671875
fixed acidity * volatile acidity;0.000002;2.828448
fixed acidity * volatile acidity;0.000000;4.043406
fixed acidity * volatile acidity;0.006076;47.566219
fixed acidity * volatile acidity;0.000622;618.731873
fixed acidity * volatile acidity;0.000498;3054.850586
fixed acidity * volatile acidity;0.007762;146.727982
fixed acidity * volatile acidity;0.000000;13083.991211
fixed acidity * volatile acidity;0.003872;567.244568
fixed acidity * volatile acidity;0.000432;231.430557
fixed acidity * volatile acidity;0.000238;1627.867432
fixed acidity * volatile acidity;0.000006;7216.369629
fixed acidity * volatile acidity;0.000819;1291.686279
fixed acidity * volatile acidity;0.001522;4867.861816
fixed acidity * volatile acidity;0.000000;9893.541992
fixed acidity * volatile acidity;0.000021;194.078629
fixed acidity * volatile acidity;0.001916;124.444809
fixed acidity * volatile acidity;0.001112;524.619019
fixed acidity * volatile acidity;0.000019;123.428062
fixed acidity * volatile acidity;0.003539;17.990248
fixed acidity * volatile acidity;0.000023;6483.515137
fixed acidity * volatile acidity;0.000059;3229.154297
fixed acidity * volatile acidity;0.003632;15.965606
fixed acidity * volatile acidity;0.000007;7306.610352
fixed acidity * volatile acidity;0.000002;10532.970703
fixed acidity * volatile acidity;0.000007;18.133768
fixed acidity * citric acid;0.000017;110.059868
fixed acidity * citric acid;0.000000;14665.676758
fixed acidity * citric acid;0.006864;273.895416
fixed acidity * citric acid;0.000000;12435.576172
fixed acidity * citric acid;0.000015;59.237621
fixed acidity * citric acid;0.000000;10739.749023
fixed acidity * citric acid;0.002926;494.167542
fixed acidity * citric acid;0.000000;398.271362
fixed acidity * citric acid;0.000000;18123.939453
fixed acidity * citric acid;0.000000;27139.736328
fixed acidity * citric acid;0.000032;44.361370
fixed acidity * citric acid;0.000000;7241.844727
fixed acidity * citric acid;0.005849;381.377136
fixed acidity * citric acid;0.006695;3067.363281
fixed acidity * citric acid;0.002806;125.020943
fixed acidity * citric acid;0.004344;327.130402
fixed acidity * citric acid;0.003096;662.083923
fixed acidity * citric acid;0.000000;11353.896484
fixed acidity * citric acid;0.000000;4887.606934
fixed acidity * citric acid;0.000020;7214.456543
fixed acidity * citric acid;0.001073;418.236938
fixed acidity * citric acid;0.000005;0.558899
fixed acidity * citric acid;0.000005;3749.508545
fixed acidity * citric acid;0.000000;12021.305664
fixed acidity * citric acid;0.003231;876.838684
fixed acidity * citric acid;0.001089;1598.971680
fixed acidity * citric acid;0.000016;13.904606
fixed acidity * citric acid;0.000006;4450.106934
fixed acidity * citric acid;0.000561;1312.175659
fixed acidity * citric acid;0.007554;2289.647217
fixed acidity * citric acid;0.000000;7898.677246
fixed acidity * citric acid;0.000031;241.686813
fixed acidity * citric acid;0.000091;570.161987
fixed acidity * citric acid;0.000000;9842.932617
fixed acidity * citric acid;0.006915;364.480682
fixed acidity * citric acid;0.000000;6954.789062
fixed acidity * citric acid;0.000000;18112.441406
fixed acidity * citric acid;0.000000;2846.964844
fixed acidity * citric acid;0.000455;2853.604492
fixed acidity * citric acid;0.000014;53.865299
fixed acidity * citric acid;0.000213;2428.631348
fixed acidity * citric acid;0.000001;1.201946
fixed acidity * citric acid;0.000016;98.502754
fixed acidity * citric acid;0.000000;12849.739258
fixed acidity * citric acid;0.000064;21.595242
fixed acidity * citric acid;0.000002;10472.295898
fixed acidity * citric acid;0.000000;12194.911133
fixed acidity * citric acid;0.000000;26006.341797
fixed acidity * citric acid;0.000000;4054.973877
fixed acidity * citric acid;0.000270;726.525146
fixed acidity * citric acid;0.000000;3493.742432
fixed acidity * citric acid;0.000001;5138.199707
fixed acidity * citric acid;0.001139;2439.922607
fixed acidity * citric acid;0.000000;19642.765625
fixed acidity * citric acid;0.004169;1172.649414
fixed acidity * citric acid;0.000017;4140.585449
fixed acidity * citric acid;0.000010;4148.718262
fixed acidity * citric acid;0.000002;6.488241
fixed acidity * citric acid;0.000018;7746.139160
fixed acidity * citric acid;0.000208;3364.121338
fixed acidity * citric acid;0.000000;30208.255859
fixed acidity * citric acid;0.000000;10478.575195
fixed acidity * citric acid;0.000000;5674.326172
fixed acidity * citric acid;0.000085;2614.585693
fixed acidity * citric acid;0.000029;75.045441
fixed acidity * citric acid;0.000042;6410.133301
fixed acidity * citric acid;0.000001;1.687914
fixed acidity * citric acid;0.001989;329.903992
fixed acidity * citric acid;0.000000;0.075485
fixed acidity * citric acid;0.004192;251.216049
fixed acidity * citric acid;0.000000;26301.582031
fixed acidity * citric acid;0.000000;6106.552246
fixed acidity * citric acid;0.000028;7198.587402
fixed acidity * citric acid;0.000000;4.487728
fixed acidity * citric acid;0.000000;4212.790527
fixed acidity * citric acid;0.000000;10951.964844
fixed acidity * citric acid;0.000002;3320.165039
fixed acidity * citric acid;0.000734;177.097015
fixed acidity * citric acid;0.000011;21.662714
fixed acidity * citric acid;0.000388;805.337402
fixed acidity * citric acid;0.000542;136.965363
fixed acidity * citric acid;0.000017;71.556389
fixed acidity * citric acid;0.000351;745.617004
fixed acidity * citric acid;0.003517;295.303741
fixed acidity * citric acid;0.004086;979.272217
fixed acidity * citric acid;0.000081;1368.420532
fixed acidity * citric acid;0.000915;2858.927246
fixed acidity * citric acid;0.000000;18975.853516
fixed acidity * citric acid;0.000190;6360.534668
fixed acidity * citric acid;0.000008;4.964132
fixed acidity * citric acid;0.000117;4948.921387
fixed acidity * citric acid;0.000000;16529.214844
fixed acidity * citric acid;0.001195;302.203888
fixed acidity * citric acid;0.000019;98.503853
fixed acidity * citric acid;0.006245;1101.952271
fixed acidity * citric acid;0.000015;125.613152
fixed acidity * citric acid;0.000001;262.088440
fixed acidity * citric acid;0.002323;922.362183
fixed acidity * citric acid;0.001386;4545.084961
fixed acidity * citric acid;0.000000;11433.579102
fixed acidity * residual sugar;0.000547;2293.692139
fixed acidity * residual sugar;0.000000;30281.384766
fixed acidity * residual sugar;0.003137;959.920532
fixed acidity * residual sugar;0.000000;14085.842773
fixed acidity * residual sugar;0.000009;12734.745117
fixed acidity * residual sugar;0.000000;30429.033203
fixed acidity * residual sugar;0.000000;13207.517578
fixed acidity * residual sugar;0.000000;7230.497559
fixed acidity * residual sugar;0.000000;23275.410156
fixed acidity * residual sugar;0.002010;15.582265
fixed acidity * residual sugar;0.000355;1286.579346
fixed acidity * residual sugar;0.000022;15.995508
fixed acidity * residual sugar;0.001501;5256.557617
fixed acidity * residual sugar;0.000067;7443.378418
fixed acidity * residual sugar;0.000168;1365.462402
fixed acidity * residual sugar;0.007639;77.348236
fixed acidity * residual sugar;0.000000;9467.665039
fixed acidity * residual sugar;0.019382;82.984932
fixed acidity * residual sugar;0.003829;1981.021118
fixed acidity * residual sugar;0.000000;18341.775391
fixed acidity * residual sugar;0.000000;6621.781250
fixed acidity * residual sugar;0.000000;9708.452148
fixed acidity * residual sugar;0.002002;1097.805298
fixed acidity * residual sugar;0.000000;0.000282
fixed acidity * residual sugar;0.000272;1464.413086
fixed acidity * residual sugar;0.000026;13.855913
fixed acidity * residual sugar;0.000308;363.040405
fixed acidity * residual sugar;0.023745;15.730208
fixed acidity * residual sugar;0.000000;36248.628906
fixed acidity * residual sugar;0.000000;13095.728516
fixed acidity * residual sugar;0.000099;520.117859
fixed acidity * residual sugar;0.005643;123.641991
fixed acidity * residual sugar;0.000003;10.582463
fixed acidity * residual sugar;0.000004;66.292183
fixed acidity * residual sugar;0.000542;4870.700684
fixed acidity * residual sugar;0.000068;4.303822
fixed acidity * residual sugar;0.014954;24.740747
fixed acidity * residual sugar;0.000009;7063.197754
fixed acidity * residual sugar;0.000000;10375.575195
fixed acidity * residual sugar;0.000000;4014.547607
fixed acidity * residual sugar;0.000000;20522.966797
fixed acidity * residual sugar;0.000000;4911.005859
fixed acidity * residual sugar;0.000053;769.437012
fixed acidity * residual sugar;0.000031;9688.958984
fixed acidity * residual sugar;0.000016;110.396828
fixed acidity * residual sugar;0.000492;1181.055054
fixed acidity * residual sugar;0.000408;1107.603516
fixed acidity * residual sugar;0.001162;6934.518555
fixed acidity * residual sugar;0.000000;8675.175781
fixed acidity * residual sugar;0.000573;87.183731
fixed acidity * residual sugar;0.001600;1395.274902
fixed acidity * residual sugar;0.000043;2033.377197
fixed acidity * residual sugar;0.000103;7396.217773
fixed acidity * residual sugar;0.000416;956.731689
fixed acidity * residual sugar;0.001475;497.952942
fixed acidity * residual sugar;0.000000;3206.291260
fixed acidity * residual sugar;0.000000;6593.303223
fixed acidity * residual sugar;0.000000;28200.882812
fixed acidity * residual sugar;0.000041;2327.041504
fixed acidity * residual sugar;0.000000;11024.637695
fixed acidity * residual sugar;0.000006;2129.768799
fixed acidity * residual sugar;0.000000;0.667330
fixed acidity * residual sugar;0.001722;1482.564331
fixed acidity * residual sugar;0.000269;1218.165039
fixed acidity * residual sugar;0.000000;39459.437500
fixed acidity * residual sugar;0.001173;1345.710938
fixed acidity * residual sugar;0.000387;3001.547607
fixed acidity * residual sugar;0.008789;2968.030029
fixed acidity * residual sugar;0.000031;8712.247070
fixed acidity * residual sugar;0.001806;1039.949097
fixed acidity * residual sugar;0.000024;262.482361
fixed acidity * residual sugar;0.003684;36.708458
fixed acidity * residual sugar;0.003182;207.269501
fixed acidity * residual sugar;0.000000;28362.042969
fixed acidity * residual sugar;0.000000;12390.630859
fixed acidity * residual sugar;0.000552;3079.997314
fixed acidity * residual sugar;0.000003;5.818430
fixed acidity * residual sugar;0.002835;1116.196167
fixed acidity * residual sugar;0.007186;197.662079
fixed acidity * residual sugar;0.000000;16974.583984
fixed acidity * residual sugar;0.000007;0.932531
fixed acidity * residual sugar;0.006681;788.825439
fixed acidity * residual sugar;0.000000;10571.367188
fixed acidity * residual sugar;0.010015;416.613861
fixed acidity * residual sugar;0.000446;2034.623779
fixed acidity * residual sugar;0.003423;1416.754028
fixed acidity * residual sugar;0.003315;2477.970459
fixed acidity * residual sugar;0.000000;6739.579102
fixed acidity * residual sugar;0.000000;16353.151367
fixed acidity * residual sugar;0.001251;3447.241943
fixed acidity * residual sugar;0.001265;5736.955078
fixed acidity * residual sugar;0.000084;437.126068
fixed acidity * residual sugar;0.000475;2051.160645
fixed acidity * residual sugar;0.000248;2615.032715
fixed acidity * residual sugar;0.000000;6536.330078
fixed acidity * residual sugar;0.005051;711.899231
fixed acidity * residual sugar;0.000000;5417.624512
fixed acidity * residual sugar;0.000114;205.812531
fixed acidity * residual sugar;0.000000;124.794701
fixed acidity * residual sugar;0.000000;10549.586914
fixed acidity * chlorides;0.009866;659.399902
fixed acidity * chlorides;0.001355;41.349995
fixed acidity * chlorides;0.000000;14928.856445
fixed acidity * chlorides;0.000000;16166.455078
fixed acidity * chlorides;0.001430;477.584137
fixed acidity * chlorides;0.000056;5432.604004
fixed acidity * chlorides;0.005236;579.733521
fixed acidity * chlorides;0.002069;699.686462
fixed acidity * chlorides;0.016160;76.518333
fixed acidity * chlorides;0.000000;21702.937500
fixed acidity * chlorides;0.016453;7.140895
fixed acidity * chlorides;0.000000;3048.045898
fixed acidity * chlorides;0.000034;5970.668945
fixed acidity * chlorides;0.000000;11941.134766
fixed acidity * chlorides;0.001862;1480.471069
fixed acidity * chlorides;0.000013;50.353245
fixed acidity * chlorides;0.000000;4373.056641
fixed acidity * chlorides;0.001061;3947.840576
fixed acidity * chlorides;0.004492;88.398529
fixed acidity * chlorides;0.000000;5172.057129
fixed acidity * chlorides;0.008732;223.911835
fixed acidity * chlorides;0.000519;4213.003418
fixed acidity * chlorides;0.000000;13192.337891
fixed acidity * chlorides;0.011018;126.248749
fixed acidity * chlorides;0.007534;830.905396
fixed acidity * chlorides;0.004022;438.378754
fixed acidity * chlorides;0.004888;960.153137
fixed acidity * chlorides;0.000012;183.939987
fixed acidity * chlorides;0.073744;80.397583
fixed acidity * chlorides;0.001698;4017.110107
fixed acidity * chlorides;0.000000;8514.714844
fixed acidity * chlorides;0.004279;613.771301
fixed acidity * chlorides;0.000000;11118.259766
fixed acidity * chlorides;0.007481;426.103424
fixed acidity * chlorides;0.000000;2427.743164
fixed acidity * chlorides;0.000000;4802.641602
fixed acidity * chlorides;0.000924;466.180328
fixed acidity * chlorides;0.000293;225.350266
fixed acidity * chlorides;0.000002;4.465109
fixed acidity * chlorides;0.000031;7598.967773
fixed acidity * chlorides;0.000000;9981.065430
fixed acidity * chlorides;0.000020;10436.226562
fixed acidity * chlorides;0.000012;5278.592773
fixed acidity * chlorides;0.000000;1509.660278
fixed acidity * chlorides;0.051631;118.131210
fixed acidity * chlorides;0.008226;1094.803467
fixed acidity * chlorides;0.000001;3155.233643
fixed acidity * chlorides;0.000609;3122.102539
fixed acidity * chlorides;0.000017;2.090939
fixed acidity * chlorides;0.000000;21823.529297
fixed acidity * chlorides;0.001605;2586.367920
fixed acidity * chlorides;0.000724;5257.974609
fixed acidity * chlorides;0.000000;14747.250000
fixed acidity * chlorides;0.000743;1401.926270
fixed acidity * chlorides;0.006130;2017.056396
fixed acidity * chlorides;0.000282;391.554535
fixed acidity * chlorides;0.000403;1504.949463
fixed acidity * chlorides;0.000002;1.930730
fixed acidity * chlorides;0.002664;547.852722
fixed acidity * chlorides;0.000241;3735.781006
fixed acidity * chlorides;0.000000;12024.875000
fixed acidity * chlorides;0.000034;3484.102539
fixed acidity * chlorides;0.000078;0.571322
fixed acidity * chlorides;0.001996;104.629555
fixed acidity * chlorides;0.000594;10.740498
fixed acidity * chlorides;0.002837;374.590088
fixed acidity * chlorides;0.000000;8533.983398
fixed acidity * chlorides;0.000408;3903.775635
fixed acidity * chlorides;0.000137;2203.873779
fixed acidity * chlorides;0.000000;8057.929199
fixed acidity * chlorides;0.001150;2276.143799
fixed acidity * chlorides;0.000000;19201.080078
fixed acidity * chlorides;0.000019;129.847122
fixed acidity * chlorides;0.000765;1613.578857
fixed acidity * chlorides;0.000000;2686.117676
fixed acidity * chlorides;0.001676;362.563843
fixed acidity * chlorides;0.000011;33.594440
fixed acidity * chlorides;0.014548;108.364563
fixed acidity * chlorides;0.000000;5925.292480
fixed acidity * chlorides;0.001357;4203.412109
fixed acidity * chlorides;0.000000;6164.238770
fixed acidity * chlorides;0.000669;1932.606323
fixed acidity * chlorides;0.001491;1849.207397
fixed acidity * chlorides;0.005448;971.908142
fixed acidity * chlorides;0.000000;12455.172852
fixed acidity * chlorides;0.013461;31.990520
fixed acidity * chlorides;0.002717;463.613708
fixed acidity * chlorides;0.000001;3.576926
fixed acidity * chlorides;0.000037;0.074172
fixed acidity * chlorides;0.000000;23529.357422
fixed acidity * chlorides;0.029978;5.388266
fixed acidity * chlorides;0.000000;2686.564941
fixed acidity * chlorides;0.016260;7.126951
fixed acidity * chlorides;0.000000;2722.713135
fixed acidity * chlorides;0.044264;14.008408
fixed acidity * chlorides;0.000242;477.089600
fixed acidity * chlorides;0.000000;9002.715820
fixed acidity * chlorides;0.000000;20255.970703
fixed acidity * chlorides;0.009350;488.311798
fixed acidity * chlorides;0.000022;1581.113770
fixed acidity * free sulfur dioxide;0.001135;750.794128
fixed acidity * free sulfur dioxide;0.000008;5636.285156
fixed acidity * free sulfur dioxide;0.000178;186.253296
fixed acidity * free sulfur dioxide;0.000968;570.757019
fixed acidity * free sulfur dioxide;0.000073;781.932312
fixed acidity * free sulfur dioxide;0.002639;2939.890869
fixed acidity * free sulfur dioxide;0.007051;3663.754639
fixed acidity * free sulfur dioxide;0.004620;9.062812
fixed acidity * free sulfur dioxide;0.000002;13.802466
fixed acidity * free sulfur dioxide;0.000027;4643.967285
fixed acidity * free sulfur dioxide;0.000000;31922.722656
fixed acidity * free sulfur dioxide;0.000000;15763.039062
fixed acidity * free sulfur dioxide;0.000000;16373.154297
fixed acidity * free sulfur dioxide;0.000021;2866.718018
fixed acidity * free sulfur dioxide;0.000001;0.356611
fixed acidity * free sulfur dioxide;0.010450;1111.046387
fixed acidity * free sulfur dioxide;0.000001;1.177410
fixed acidity * free sulfur dioxide;0.003610;734.357300
fixed acidity * free sulfur dioxide;0.000029;3200.626709
fixed acidity * free sulfur dioxide;0.000943;1813.116333
fixed acidity * free sulfur dioxide;0.000017;7633.874512
fixed acidity * free sulfur dioxide;0.000246;4095.934570
fixed acidity * free sulfur dioxide;0.000000;11351.454102
fixed acidity * free sulfur dioxide;0.000000;20948.410156
fixed acidity * free sulfur dioxide;0.000000;3226.123291
fixed acidity * free sulfur dioxide;0.001495;2719.750732
fixed acidity * free sulfur dioxide;0.003036;714.870728
fixed acidity * free sulfur dioxide;0.000823;8.610169
fixed acidity * free sulfur dioxide;0.003930;1847.735474
fixed acidity * free sulfur dioxide;0.000099;1132.297241
fixed acidity * free sulfur dioxide;0.000000;6716.916016
fixed acidity * free sulfur dioxide;0.000116;7810.064941
fixed acidity * free sulfur dioxide;0.000000;4992.032715
fixed acidity * free sulfur dioxide;0.000008;43.362106
fixed acidity * free sulfur dioxide;0.000000;5050.360352
fixed acidity * free sulfur dioxide;0.001588;192.907654
fixed acidity * free sulfur dioxide;0.002428;1066.317017
fixed acidity * free sulfur dioxide;0.000010;0.335403
fixed acidity * free sulfur dioxide;0.004089;11.220188
fixed acidity * free sulfur dioxide;0.000000;24445.572266
fixed acidity * free sulfur dioxide;0.007705;436.083588
fixed acidity * free sulfur dioxide;0.000017;9739.908203
fixed acidity * free sulfur dioxide;0.000002;10873.094727
fixed acidity * free sulfur dioxide;0.000000;25630.960938
fixed acidity * free sulfur dioxide;0.000000;3087.016357
fixed acidity * free sulfur dioxide;0.004957;358.407593
fixed acidity * free sulfur dioxide;0.000000;15351.987305
fixed acidity * free sulfur dioxide;0.000789;3929.540039
fixed acidity * free sulfur dioxide;0.000026;45.849209
fixed acidity * free sulfur dioxide;0.000023;8482.180664
fixed acidity * free sulfur dioxide;0.000000;26263.867188
fixed acidity * free sulfur dioxide;0.000011;4.413210
fixed acidity * free sulfur dioxide;0.013496;313.874634
fixed acidity * free sulfur dioxide;0.000579;1262.759766
fixed acidity * free sulfur dioxide;0.000345;1.115742
fixed acidity * free sulfur dioxide;0.000000;12839.138672
fixed acidity * free sulfur dioxide;0.000030;249.194244
fixed acidity * free sulfur dioxide;0.000024;9573.387695
fixed acidity * free sulfur dioxide;0.004305;258.193085
fixed acidity * free sulfur dioxide;0.000000;14295.239258
fixed acidity * free sulfur dioxide;0.000000;28566.322266
fixed acidity * free sulfur dioxide;0.002859;2494.889404
fixed acidity * free sulfur dioxide;0.000011;7318.843262
fixed acidity * free sulfur dioxide;0.000022;6345.926270
fixed acidity * free sulfur dioxide;0.000215;21.215794
fixed acidity * free sulfur dioxide;0.003904;61.561386
fixed acidity * free sulfur dioxide;0.000000;0.392013
fixed acidity * free sulfur dioxide;0.006105;761.952087
fixed acidity * free sulfur dioxide;0.000000;5267.947266
fixed acidity * free sulfur dioxide;0.002761;2686.384277
fixed acidity * free sulfur dioxide;0.009716;10.408997
fixed acidity * free sulfur dioxide;0.000000;11258.059570
fixed acidity * free sulfur dioxide;0.000232;326.554932
fixed acidity * free sulfur dioxide;0.000001;4691.084473
fixed acidity * free sulfur dioxide;0.000005;2457.609131
fixed acidity * free sulfur dioxide;0.001813;1843.471313
fixed acidity * free sulfur dioxide;0.002461;1305.751587
fixed acidity * free sulfur dioxide;0.001107;5234.490234
fixed acidity * free sulfur dioxide;0.001204;5398.885742
fixed acidity * free sulfur dioxide;0.000031;3238.228271
fixed acidity * free sulfur dioxide;0.000008;0.105826
fixed acidity * free sulfur dioxide;0.006101;363.109314
fixed acidity * free sulfur dioxide;0.000038;8960.755859
fixed acidity * free sulfur dioxide;0.004562;784.458923
fixed acidity * free sulfur dioxide;0.001174;5669.259766
fixed acidity * free sulfur dioxide;0.003146;951.394714
fixed acidity * free sulfur dioxide;0.000000;26224.619141
fixed acidity * free sulfur dioxide;0.000018;2033.629272
fixed acidity * free sulfur dioxide;0.000026;35.978592
fixed acidity * free sulfur dioxide;0.000000;19611.494141
fixed acidity * free sulfur dioxide;0.004793;897.838623
fixed acidity * free sulfur dioxide;0.000729;5972.573242
fixed acidity * free sulfur dioxide;0.000000;21003.238281
fixed acidity * free sulfur dioxide;0.000005;1726.417358
fixed acidity * free sulfur dioxide;0.000000;3772.496338
fixed acidity * free sulfur dioxide;0.000000;21900.500000
fixed acidity * free sulfur dioxide;0.000442;796.019714
fixed acidity * free sulfur dioxide;0.000014;414.813934
fixed acidity * free sulfur dioxide;0.000584;1492.350342
fixed acidity * free sulfur dioxide;0.000121;303.126373
fixed acidity * total sulfur dioxide;0.000645;1599.907227
fixed acidity * total sulfur dioxide;0.000029;5604.906250
fixed acidity * total sulfur dioxide;0.000116;82.469315
fixed acidity * total sulfur dioxide;0.001024;1872.186646
fixed acidity * total sulfur dioxide;0.000000;10952.264648
fixed acidity * total sulfur dioxide;0.000002;3.347772
fixed acidity * total sulfur dioxide;0.000000;0.193273
fixed acidity * total sulfur dioxide;0.009121;2803.326416
fixed acidity * total sulfur dioxide;0.000004;36.518917
fixed acidity * total sulfur dioxide;0.000000;0.964789
fixed acidity * total sulfur dioxide;0.000010;8730.937500
fixed acidity * total sulfur dioxide;0.000000;32505.681641
fixed acidity * total sulfur dioxide;0.000005;26.478121
fixed acidity * total sulfur dioxide;0.000029;7349.390137
fixed acidity * total sulfur dioxide;0.000000;26502.882812
fixed acidity * total sulfur dioxide;0.003421;362.761566
fixed acidity * total sulfur dioxide;0.000145;1508.302979
fixed acidity * total sulfur dioxide;0.000001;80.319717
fixed acidity * total sulfur dioxide;0.000000;0.776537
fixed acidity * total sulfur dioxide;0.000001;9329.304688
fixed acidity * total sulfur dioxide;0.000000;11318.979492
fixed acidity * total sulfur dioxide;0.000001;375.163025
fixed acidity * total sulfur dioxide;0.000016;30.662025
fixed acidity * total sulfur dioxide;0.000566;1911.781738
fixed acidity * total sulfur dioxide;0.000034;8809.928711
fixed acidity * total sulfur dioxide;0.000005;14.099327
fixed acidity * total sulfur dioxide;0.000445;2409.277588
fixed acidity * total sulfur dioxide;0.000001;3.474885
fixed acidity * total sulfur dioxide;0.000922;4438.817383
fixed acidity * total sulfur dioxide;0.000297;876.283447
fixed acidity * total sulfur dioxide;0.000000;10911.614258
fixed acidity * total sulfur dioxide;0.000000;23628.857422
fixed acidity * total sulfur dioxide;0.000005;8703.951172
fixed acidity * total sulfur dioxide;0.003646;1960.250732
fixed acidity * total sulfur dioxide;0.000000;33417.675781
fixed acidity * total sulfur dioxide;0.000536;3847.679688
fixed acidity * total sulfur dioxide;0.000061;4089.613770
fixed acidity * total sulfur dioxide;0.000018;6351.558105
fixed acidity * total sulfur dioxide;0.000691;3191.591797
fixed acidity * total sulfur dioxide;0.000335;8918.769531
fixed acidity * total sulfur dioxide;0.000173;81.093788
fixed acidity * total sulfur dioxide;0.000021;9463.921875
fixed acidity * total sulfur dioxide;0.000012;4038.594727
fixed acidity * total sulfur dioxide;0.000020;94.713501
fixed acidity * total sulfur dioxide;0.004649;539.764038
fixed acidity * total sulfur dioxide;0.002764;4253.791992
fixed acidity * total sulfur dioxide;0.000000;10.605646
fixed acidity * total sulfur dioxide;0.000000;16046.997070
fixed acidity * total sulfur dioxide;0.000000;0.843971
fixed acidity * total sulfur dioxide;0.004508;2865.508545
fixed acidity * total sulfur dioxide;0.002553;1393.613892
fixed acidity * total sulfur dioxide;0.000000;16094.502930
fixed acidity * total sulfur dioxide;0.000257;147.643951
fixed acidity * total sulfur dioxide;0.000521;248.034683
fixed acidity * total sulfur dioxide;0.000070;3957.080078
fixed acidity * total sulfur dioxide;0.000001;8623.648438
fixed acidity * total sulfur dioxide;0.001873;700.609741
fixed acidity * total sulfur dioxide;0.000750;3494.383545
fixed acidity * total sulfur dioxide;0.000053;5053.665039
fixed acidity * total sulfur dioxide;0.000009;9230.397461
fixed acidity * total sulfur dioxide;0.000000;26893.867188
fixed acidity * total sulfur dioxide;0.000008;430.601196
fixed acidity * total sulfur dioxide;0.000000;28287.980469
fixed acidity * total sulfur dioxide;0.000000;22388.207031
fixed acidity * total sulfur dioxide;0.000001;2.939969
fixed acidity * total sulfur dioxide;0.000827;7258.087891
fixed acidity * total sulfur dioxide;0.000000;8728.089844
